sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,commission_pct,commission_amount,contract_status,is_investor_buyer
SL01487,20231029,PJ04,UT05,CUS0092,CH02,299.1,41588,12439000.0,1866000.0,10573000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL01488,20240608,PJ02,UT07,CUS0036,CH01,534.7,30771,16453000.0,1645000.0,14808000.0,10.0,10-Year Installment,0.025,411300.0,Signed,False
SL01489,20231024,PJ05,UT02,CUS0103,CH01,81.4,40933,3332000.0,833000.0,0.0,25.0,5-Year Installment,0.035,116600.0,Under Review,False
SL01490,20231202,PJ02,UT06,CUS0015,CH01,373.1,28770,10734000.0,3220000.0,7514000.0,30.0,7-Year Installment,0.034,365000.0,Signed,False
SL01491,20230701,PJ07,UT03,CUS0068,CH03,130.1,39973,5200000.0,1300000.0,3900000.0,25.0,Cash,0.0,0.0,Signed,False
SL01492,20231013,PJ09,UT08,CUS0012,CH01,53.2,61214,3257000.0,977000.0,2280000.0,30.0,7-Year Installment,0.04,130300.0,Signed,False
SL01493,20230705,PJ04,UT03,CUS0105,CH04,122.3,33446,4090000.0,1022000.0,0.0,25.0,7-Year Installment,,0.0,Under Review,False
SL01494,20230305,PJ04,UT05,CUS0093,CH04,297.6,43370,0.0,0.0,0.0,30.0,7-Year Installment,0.0,0.0,Cancelled,False
SL01495,20240328,PJ01,UT06,CUS0073,CH02,321.1,41782,13416000.0,2012000.0,11404000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01496,20240518,PJ01,UT07,CUS0097,CH04,459.1,35366,16237000.0,2436000.0,13801000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL01497,20240501,PJ08,UT03,CUS0113,CH02,113.1,44877,5076000.0,508000.0,4568000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01498,20231123,PJ07,UT01,CUS0039,CH01,47.4,49366,2340000.0,234000.0,0.0,10.0,5-Year Installment,0.03,70200.0,Under Review,True
SL01499,20231018,PJ04,UT05,CUS0065,CH01,230.3,39976,9206000.0,1381000.0,7825000.0,15.0,7-Year Installment,0.037,340600.0,Signed,False
SL01500,20241006,PJ05,UT03,CUS0095,CH02,120.5,45413,5472000.0,1368000.0,4104000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01501,20240117,PJ09,UT08,CUS0067,CH01,126.5,72508,9172000.0,1376000.0,7796000.0,15.0,7-Year Installment,0.034,311800.0,Signed,False
SL01502,20231220,PJ04,UT04,CUS0009,CH01,176.6,30044,5306000.0,1326000.0,3980000.0,25.0,Cash,0.025,132600.0,Signed,False
SL01503,20230122,PJ01,UT07,CUS0134,CH01,464.7,30473,14161000.0,2832000.0,11329000.0,20.0,5-Year Installment,0.036,509800.0,Signed,False
SL01504,20230920,PJ03,UT02,CUS0085,CH02,65.5,36014,2359000.0,472000.0,1887000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01505,20231018,PJ02,UT06,CUS0092,CH01,373.5,31303,11692000.0,1754000.0,0.0,15.0,10-Year Installment,0.03,350800.0,Under Review,False
SL01506,20231031,PJ04,UT04,CUS0143,CH05,179.6,30841,5539000.0,831000.0,4708000.0,15.0,5-Year Installment,0.016,88600.0,Signed,False
SL01507,20240310,PJ05,UT03,CUS0012,CH03,156.8,45109,7073000.0,1768000.0,5305000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01508,20240130,PJ01,UT06,CUS0084,CH02,328.3,40845,13409000.0,1341000.0,12068000.0,10.0,10-Year Installment,0.0,0.0,Signed,True
SL01509,20240331,PJ06,UT05,CUS0043,CH02,321.1,50888,16340000.0,1634000.0,14706000.0,10.0,5-Year Installment,0.0,0.0,SIGNED,False
SL01510,20240713,PJ08,UT01,CUS0011,CH03,41.7,53441,0.0,0.0,0.0,,5-Year Installment,0.0,0.0,Cancelled,False
SL01511,20240830,PJ09,UT08,CUS0027,CH02,269.8,73435,19813000.0,4953000.0,14860000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL01512,20240622,PJ07,UT02,CUS0121,CH03,82.9,52005,4311000.0,1078000.0,3233000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01513,20241205,PJ02,UT04,CUS0083,CH02,230.1,38750,8916000.0,1337000.0,7579000.0,15.0,Cash,0.0,0.0,Signed,True
SL01514,20230120,PJ07,UT01,CUS0099,CH02,54.6,48804,2665000.0,533000.0,2132000.0,20.0,10-Year Installment,0.0,0.0,Signed,True
SL01515,20230609,PJ06,UT06,CUS0072,CH01,347.5,28829,10018000.0,2504000.0,7514000.0,25.0,7-Year Installment,0.024,240400.0,Signed,False
SL01516,20230107,PJ05,UT04,CUS0046,CH02,187.9,34727,6525000.0,652000.0,5873000.0,10.0,Cash,0.0,0.0,Signed,False
SL01517,20240502,PJ05,UT03,CUS0027,CH01,125.6,43722,5491000.0,1647000.0,3844000.0,30.0,7-Year Installment,0.022,120800.0,Signed,True
SL01518,20241030,PJ06,UT05,CUS0020,CH04,250.3,48115,12043000.0,3613000.0,8430000.0,30.0,Cash,0.0,0.0,Signed,False
SL01519,20230716,PJ01,UT06,CUS0024,CH02,376.6,35430,13343000.0,1334000.0,12009000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01520,20241118,PJ05,UT08,CUS0039,CH02,103.8,60233,6252000.0,1876000.0,4376000.0,30.0,5-Year Installment,0.0,0.0,Signed,True
SL01521,20230222,PJ01,UT07,CUS0147,CH03,351.9,28931,10181000.0,2545000.0,7636000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01522,20241122,PJ01,UT07,CUS0064,CH03,488.1,35930,17537000.0,1754000.0,15783000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01523,20230928,PJ09,UT08,CUS0148,CH03,207.6,58960,12240000.0,1224000.0,11016000.0,10.0,Cash,0.0,0.0,SIGNED,False
SL01524,20230326,PJ03,UT04,CUS0076,CH03,170.6,32909,5614000.0,1123000.0,4491000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01525,20231224,PJ03,UT08,CUS0047,CH01,231.6,43717,10125000.0,1012000.0,9113000.0,10.0,5-Year Installment,0.028,283500.0,Signed,True
SL01526,20230710,PJ07,UT03,CUS0143,CH02,153.2,41030,6286000.0,1257000.0,5029000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01527,20230813,PJ05,UT05,CUS0087,CH01,220.3,47620,10491000.0,1574000.0,8917000.0,15.0,7-Year Installment,0.032,335700.0,Signed,False
SL01528,20230827,PJ09,UT08,CUS0004,CH01,133.6,57251,7649000.0,1147000.0,6502000.0,15.0,Cash,0.039,298300.0,Signed,False
SL01529,20240824,PJ04,UT04,CUS0100,CH01,220.2,37880,8341000.0,2502000.0,5839000.0,30.0,5-Year Installment,0.029,241900.0,Signed,True
SL01530,20240203,PJ01,UT06,CUS0109,CH04,340.3,40734,13862000.0,4159000.0,9703000.0,30.0,10-Year Installment,0.0,0.0,Signed,True
SL01531,20230830,PJ03,UT03,CUS0046,CH01,134.7,35497,4781000.0,956000.0,3825000.0,20.0,5-Year Installment,0.038,181700.0,Signed,False
SL01532,20240402,PJ06,UT04,CUS0049,CH02,194.7,36575,0.0,0.0,0.0,10.0,7-Year Installment,0.0,0.0,Cancelled,False
SL01533,20240626,PJ05,UT02,CUS0124,CH03,82.4,45677,3764000.0,565000.0,3199000.0,15.0,Cash,0.0,0.0,Signed,False
SL01534,20230805,PJ02,UT04,CUS0068,CH04,190.7,32572,6211000.0,1242000.0,4969000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01535,20230930,PJ07,UT06,CUS0096,CH01,256.1,35657,9132000.0,1826000.0,0.0,,10-Year Installment,0.032,292200.0,UNDER REVIEW,False
SL01536,20230412,PJ06,UT03,CUS0107,CH02,154.1,33140,5107000.0,511000.0,4596000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01537,20230528,PJ03,UT03,CUS0087,CH04,128.3,33412,4287000.0,429000.0,0.0,10.0,5-Year Installment,0.0,0.0,Under Review,False
SL01538,20240528,PJ02,UT03,CUS0007,CH02,122.6,43791,5369000.0,1342000.0,4027000.0,25.0,10-Year Installment,0.0,0.0,Signed,True
SL01539,20230528,PJ06,UT04,CUS0053,CH01,202.1,29523,5967000.0,1492000.0,0.0,25.0,7-Year Installment,0.032,190900.0,Under Review,False
SL01540,20240128,PJ07,UT02,CUS0048,CH01,72.2,51403,3711000.0,742000.0,2969000.0,20.0,5-Year Installment,0.021,77900.0,Signed,False
SL01541,20240620,PJ05,UT02,CUS0003,CH05,86.8,47223,4099000.0,410000.0,3689000.0,10.0,Cash,0.017,69700.0,Signed,False
SL01542,20230331,PJ05,UT08,CUS0103,CH03,65.3,50070,3270000.0,327000.0,0.0,10.0,5-Year Installment,0.0,0.0,Under Review,False
SL01543,20240229,PJ02,UT03,CUS0142,CH02,133.0,41728,5550000.0,1665000.0,3885000.0,30.0,5-Year Installment,0.0,0.0,Signed,True
SL01544,20230710,PJ08,UT01,CUS0132,CH01,37.1,44189,1639000.0,246000.0,1393000.0,15.0,5-Year Installment,0.032,52400.0,Signed,False
SL01545,20241210,PJ06,UT04,CUS0045,CH01,192.8,36942,7122000.0,1424000.0,5698000.0,20.0,5-Year Installment,0.04,284900.0,Signed,False
SL01546,20231222,PJ06,UT05,CUS0072,CH02,206.2,40312,8312000.0,2078000.0,6234000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01547,20240826,PJ04,UT03,CUS0026,CH03,153.2,39169,-6001000.0,1200000.0,0.0,20.0,5-Year Installment,0.0,0.0,Under Review,False
SL01548,20240213,PJ03,UT08,CUS0079,CH03,161.6,56461,9124000.0,912000.0,8212000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01549,20230216,PJ07,UT06,CUS0124,CH01,307.6,33861,10416000.0,2604000.0,7812000.0,25.0,10-Year Installment,0.039,406200.0,Signed,False
SL01550,20240509,PJ07,UT01,CUS0014,CH01,50.1,56590,2835000.0,850000.0,1985000.0,,7-Year Installment,,102100.0,Signed,False
SL01551,20241109,PJ08,UT01,CUS0068,CH01,40.8,52560,2144000.0,536000.0,1608000.0,25.0,5-Year Installment,0.024,51500.0,Signed,False
SL01552,20240326,PJ05,UT04,CUS0026,CH03,205.8,43354,0.0,0.0,0.0,30.0,10-Year Installment ,0.0,0.0,Cancelled,False
SL01553,20240904,PJ04,UT02,CUS0108,CH01,78.8,41451,3266000.0,327000.0,2939000.0,10.0,5-Year Installment,0.037,120800.0,Signed,False
SL01554,20241020,PJ04,UT02,CUS0122,CH01,75.3,41497,3125000.0,469000.0,2656000.0,15.0,10-Year Installment,0.034,106300.0,Signed,True
SL01555,20230705,PJ01,UT07,CUS0150,CH01,484.0,30714,14866000.0,1487000.0,13379000.0,10.0,10-Year Installment,0.038,564900.0,Signed,False
SL01556,20230623,PJ03,UT03,CUS0072,CH01,127.1,36121,4591000.0,1377000.0,3214000.0,30.0,5-Year Installment,0.038,174500.0,Signed,False
SL01557,20240402,PJ02,UT08,CUS0139,CH05,71.5,59388,4246000.0,849000.0,3397000.0,20.0,10-Year Installment,0.013,55200.0,SIGNED,True
SL01558,20231108,PJ06,UT06,CUS0060,CH01,259.5,26269,6817000.0,1704000.0,5113000.0,25.0,7-Year Installment,0.031,211300.0,Signed,True
SL01559,20240816,PJ07,UT06,CUS0136,CH02,357.7,39769,14225000.0,1422000.0,12803000.0,10.0,Cash,0.0,0.0,Signed,False
SL01560,20241031,PJ02,UT06,CUS0016,CH02,307.3,34202,10510000.0,3153000.0,7357000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01561,20230929,PJ06,UT03,CUS0056,CH04,153.7,34049,5233000.0,1308000.0,3925000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01562,20230701,PJ08,UT03,CUS0061,CH01,110.0,39483,4343000.0,434000.0,3909000.0,10.0,7-Year Installment,0.036,156300.0,Signed,False
SL01563,20240720,PJ07,UT06,CUS0116,CH03,359.9,39945,14376000.0,2875000.0,11501000.0,20.0,5-Year Installment,0.0,0.0,Signed,True
SL01564,20230806,PJ05,UT04,CUS0143,CH01,230.9,33613,7761000.0,1940000.0,5821000.0,25.0,7-Year Installment,0.026,201800.0,Signed,False
SL01565,20240906,PJ05,UT02,CUS0069,CH01,76.4,48540,3708000.0,742000.0,2966000.0,20.0,Cash,0.022,81600.0,Signed,False
SL01566,20231011,PJ07,UT02,CUS0131,CH04,84.2,46211,3891000.0,389000.0,3502000.0,,Cash,0.0,0.0,Signed,False
SL01567,20240517,PJ03,UT02,CUS0074,CH03,86.7,43722,3791000.0,569000.0,3222000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01568,20230322,PJ05,UT02,CUS0065,CH03,69.2,39755,2751000.0,275000.0,2476000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01569,20240413,PJ09,UT08,CUS0113,CH02,242.7,72849,17680000.0,3536000.0,14144000.0,20.0,7-Year Installment,0.0,0.0,Signed,True
SL01570,20231203,PJ03,UT03,CUS0051,CH01,141.6,33169,4697000.0,705000.0,3992000.0,15.0,7-Year Installment,0.025,117400.0,Signed,False
SL01571,20240315,PJ02,UT08,CUS0099,CH03,57.5,55208,3174000.0,794000.0,2380000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL01572,20230518,PJ03,UT08,CUS0012,CH01,211.6,43932,9296000.0,2324000.0,6972000.0,,Cash,,185900.0,Signed,False
SL01573,20240711,PJ03,UT04,CUS0115,CH01,209.0,37058,7745000.0,1549000.0,6196000.0,20.0,10-Year Installment,0.036,278800.0,Signed,False
SL01574,20241005,PJ03,UT03,CUS0099,CH02,112.2,40807,4579000.0,458000.0,4121000.0,10.0,5-Year Installment,,0.0,Signed,True
SL01575,20230627,PJ06,UT06,CUS0049,CH01,297.3,27235,8097000.0,2024000.0,6073000.0,25.0,5-Year Installment,0.03,242900.0,Signed,False
SL01576,20230322,PJ05,UT08,CUS0112,CH03,84.5,49493,4182000.0,1255000.0,2927000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL01577,20230121,PJ05,UT03,CUS0073,CH01,145.4,36201,5264000.0,1579000.0,0.0,30.0,5-Year Installment,0.037,194800.0,Under Review,False
SL01578,20240427,PJ04,UT05,CUS0026,CH03,282.3,49489,13971000.0,4191000.0,9780000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01579,20240330,PJ03,UT03,CUS0030,CH02,147.5,41629,6140000.0,1228000.0,4912000.0,20.0,Cash,0.0,0.0,Signed,False
SL01580,20240210,PJ05,UT02,CUS0020,CH04,74.6,47036,3509000.0,351000.0,3158000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01581,20230708,PJ01,UT07,CUS0055,CH05,553.0,30175,16687000.0,3337000.0,13350000.0,20.0,5-Year Installment,0.015,250300.0,Signed,False
SL01582,20231025,PJ04,UT03,CUS0137,CH02,154.4,32158,4965000.0,1241000.0,3724000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01583,20240321,PJ03,UT02,CUS0113,CH03,72.5,43494,3153000.0,315000.0,2838000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01584,20231230,PJ03,UT08,CUS0058,CH02,94.7,44881,4250000.0,638000.0,3612000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL01585,20241224,PJ04,UT02,CUS0087,CH01,77.1,40803,3146000.0,472000.0,2674000.0,15.0,Cash,0.032,100700.0,Signed,False
SL01586,20230423,PJ01,UT07,CUS0079,CH01,395.9,30884,12227000.0,1834000.0,10393000.0,15.0,5-Year Installment,0.038,464600.0,Signed,False
SL01587,20240608,PJ06,UT06,CUS0132,CH01,324.2,31386,10175000.0,2544000.0,7631000.0,25.0,7-Year Installment,0.033,335800.0,Signed,False
SL01588,20231103,PJ06,UT06,CUS0045,CH01,302.7,27097,8202000.0,1230000.0,6972000.0,15.0,5-Year Installment,0.034,278900.0,Signed,False
SL01589,20231119,PJ06,UT05,CUS0118,CH02,277.8,41900,11640000.0,1164000.0,10476000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01590,20240627,PJ05,UT04,CUS0004,CH03,192.3,40373,7764000.0,1165000.0,6599000.0,15.0,5-Year Installment ,0.0,0.0,Signed,False
SL01591,20240606,PJ04,UT05,CUS0114,CH03,240.8,50018,12044000.0,1807000.0,10237000.0,,Cash,0.0,0.0,Signed,False
SL01592,20241226,PJ01,UT07,CUS0018,CH03,404.8,36338,14710000.0,1471000.0,13239000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01593,20230417,PJ04,UT05,CUS0058,CH04,281.3,40365,11355000.0,3406000.0,7949000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01594,20230329,PJ01,UT06,CUS0112,CH01,263.1,34682,9125000.0,2738000.0,6387000.0,30.0,10-Year Installment,0.026,237200.0,Signed,False
SL01595,20240702,PJ05,UT03,CUS0041,CH03,144.2,44064,6354000.0,635000.0,5719000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01596,20240308,PJ05,UT04,CUS0146,CH02,226.8,40874,9270000.0,2781000.0,6489000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01597,20230806,PJ01,UT07,CUS0093,CH04,368.0,30202,11114000.0,2223000.0,8891000.0,20.0,10-Year Installment,,0.0,SIGNED,False
SL01598,20230327,PJ08,UT03,CUS0118,CH02,136.2,39449,5373000.0,1343000.0,4030000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01599,20230314,PJ01,UT07,CUS0048,CH01,439.4,30213,13276000.0,1991000.0,11285000.0,15.0,10-Year Installment,0.029,385000.0,Signed,False
SL01600,20241027,PJ03,UT08,CUS0087,CH01,275.7,53594,14776000.0,2955000.0,0.0,20.0,5-Year Installment,0.032,472800.0,Under Review,False
SL01601,20230606,PJ04,UT02,CUS0105,CH02,82.0,35402,2903000.0,581000.0,0.0,20.0,10-Year Installment,0.0,0.0,Under Review,False
SL01602,20230907,PJ04,UT03,CUS0080,CH01,136.8,32175,4402000.0,880000.0,3522000.0,20.0,Cash,0.025,110000.0,Signed,True
SL01603,20230704,PJ05,UT04,CUS0075,CH02,179.8,33393,6004000.0,1201000.0,4803000.0,20.0,5-Year Installment,0.0,0.0,Signed,True
SL01604,20230823,PJ08,UT01,CUS0030,CH02,44.2,43983,1944000.0,486000.0,1458000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01605,20230302,PJ04,UT02,CUS0093,CH02,89.1,33834,3015000.0,302000.0,2713000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01606,20240117,PJ02,UT06,CUS0118,CH01,329.4,34073,11224000.0,3367000.0,7857000.0,30.0,7-Year Installment,0.03,336700.0,Signed,False
SL01607,20230301,PJ01,UT07,CUS0121,CH01,365.3,29141,10645000.0,1064000.0,9581000.0,10.0,7-Year Installment,0.035,372600.0,Signed,False
SL01608,20240822,PJ01,UT07,CUS0150,CH01,546.8,36363,19883000.0,3977000.0,15906000.0,20.0,5-Year Installment,0.021,417500.0,Signed,False
SL01609,20230709,PJ01,UT06,CUS0101,CH03,312.6,34680,10841000.0,2168000.0,8673000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01610,20240204,PJ10,UT04,CUS0003,CH03,216.5,32565,7050000.0,1058000.0,5992000.0,15.0,Cash,0.0,0.0,Signed,False
SL01611,20240906,PJ07,UT06,CUS0121,CH01,347.8,41092,14292000.0,4288000.0,10004000.0,30.0,Cash,0.022,314400.0,Signed,False
SL01612,20240504,PJ09,UT08,CUS0148,CH05,63.9,73951,4725000.0,1181000.0,3544000.0,25.0,7-Year Installment,0.012,56700.0,Signed,False
SL01613,20240129,PJ03,UT04,CUS0098,CH02,236.9,39775,9423000.0,2827000.0,6596000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL01614,20230908,PJ03,UT03,CUS0097,CH01,131.1,32993,4325000.0,649000.0,3676000.0,15.0,5-Year Installment,0.033,142700.0,Signed,False
SL01615,20230914,PJ03,UT04,CUS0046,CH02,238.2,30953,7373000.0,2212000.0,5161000.0,30.0,Cash,0.0,0.0,Signed,False
SL01616,20240529,PJ07,UT06,CUS0053,CH02,375.5,39958,15004000.0,1500000.0,13504000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01617,20241228,PJ09,UT08,CUS0017,CH02,68.0,73280,0.0,0.0,0.0,25.0,7-Year Installment,0.0,0.0,Cancelled,False
SL01618,20240513,PJ05,UT08,CUS0012,CH02,182.9,58523,10704000.0,1070000.0,9634000.0,10.0,Cash,0.0,0.0,Signed,False
SL01619,20240220,PJ05,UT04,CUS0035,CH01,186.2,41142,7661000.0,1149000.0,6512000.0,15.0,7-Year Installment,0.031,237500.0,Signed,False
SL01620,20240628,PJ08,UT02,CUS0103,CH02,82.8,49029,4060000.0,406000.0,3654000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL01621,20231211,PJ01,UT07,CUS0091,CH01,514.3,29166,0.0,0.0,0.0,10.0,5-Year Installment,0.028,0.0,Cancelled,False
SL01622,20230222,PJ01,UT06,CUS0105,CH02,365.6,33756,12341000.0,2468000.0,9873000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL01623,20240224,PJ01,UT06,CUS0068,CH02,341.1,40953,0.0,0.0,0.0,15.0,7-Year Installment,0.0,0.0,Cancelled,False
SL01624,20241207,PJ01,UT06,CUS0137,CH03,356.3,38074,13566000.0,2713000.0,0.0,20.0,7-Year Installment,0.0,0.0,Under Review,False
SL01625,20230602,PJ07,UT02,CUS0032,CH01,74.0,44350,3282000.0,328000.0,2954000.0,10.0,5-Year Installment,0.033,108300.0,Signed,False
SL01626,20240604,PJ05,UT03,CUS0074,CH01,118.0,44170,5212000.0,782000.0,4430000.0,15.0,5-Year Installment,0.029,151100.0,Signed,False
SL01627,20230613,PJ04,UT02,CUS0117,CH05,78.5,34862,2737000.0,547000.0,2190000.0,20.0,7-Year Installment,0.013,35600.0,Signed,True
SL01628,20240209,PJ08,UT03,CUS0034,CH03,126.1,44077,5558000.0,1112000.0,4446000.0,20.0,10-Year Installment,0.0,0.0,Signed,True
SL01629,20230323,PJ05,UT05,CUS0087,CH01,319.8,48402,15479000.0,2322000.0,13157000.0,15.0,7-Year Installment,0.036,557200.0,Signed,False
SL01630,20231203,PJ06,UT04,CUS0142,CH02,185.2,30352,5621000.0,1686000.0,3935000.0,30.0,10-Year Installment,0.0,0.0,Signed,True
SL01631,20240725,PJ03,UT02,CUS0036,CH03,77.0,42213,3250000.0,975000.0,2275000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01632,20230925,PJ06,UT03,CUS0020,CH01,136.5,32986,4503000.0,1126000.0,3377000.0,25.0,7-Year Installment,0.027,121600.0,Signed,False
SL01633,20240515,PJ05,UT08,CUS0142,CH01,233.4,57060,13318000.0,3330000.0,9988000.0,25.0,5-Year Installment,0.025,333000.0,Signed,True
SL01634,20240726,PJ08,UT03,CUS0011,CH04,154.1,45437,0.0,0.0,0.0,25.0,5-Year Installment,0.0,0.0,Cancelled,False
SL01635,20241118,PJ05,UT05,CUS0092,CH01,213.1,55526,11833000.0,2367000.0,9466000.0,20.0,5-Year Installment,0.031,366800.0,Signed,False
SL01636,20230630,PJ08,UT01,CUS0014,CH02,53.3,46162,2460000.0,492000.0,1968000.0,20.0,Cash,0.0,0.0,Signed,False
SL01637,20231031,PJ02,UT04,CUS0109,CH02,238.7,34687,8280000.0,1656000.0,6624000.0,20.0,10-Year Installment,0.0,0.0,Signed,True
SL01638,20230520,PJ08,UT01,CUS0080,CH02,54.9,45858,2518000.0,504000.0,0.0,20.0,10-Year Installment,0.0,0.0,Under Review,True
SL01639,20241227,PJ01,UT07,CUS0113,CH02,411.4,35753,14709000.0,3677000.0,11032000.0,25.0,Cash,0.0,0.0,Signed,True
SL01640,20241118,PJ06,UT05,CUS0110,CH02,320.3,46937,15034000.0,2255000.0,12779000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01641,20240204,PJ05,UT05,CUS0119,CH04,282.1,57349,16178000.0,1618000.0,14560000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01642,20240920,PJ01,UT06,CUS0014,CH02,263.4,38709,10196000.0,2549000.0,7647000.0,25.0,Cash,0.0,0.0,Signed,False
SL01643,20240119,PJ10,UT04,CUS0042,CH04,182.8,30520,5579000.0,837000.0,4742000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL01644,20240413,PJ04,UT05,CUS0138,CH01,262.6,49296,12945000.0,1294000.0,11651000.0,10.0,5-Year Installment,0.03,388400.0,Signed,False
SL01645,20230405,PJ07,UT06,CUS0099,CH04,316.6,34038,10776000.0,2155000.0,0.0,20.0,7-Year Installment,,0.0,Under Review,True
SL01646,20240724,PJ03,UT08,CUS0006,CH03,279.6,53776,15036000.0,3759000.0,11277000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01647,20230416,PJ02,UT07,CUS0086,CH01,577.1,26098,15061000.0,3765000.0,11296000.0,25.0,10-Year Installment,0.032,482000.0,Signed,True
SL01648,20240909,PJ04,UT03,CUS0062,CH02,138.0,39495,5450000.0,545000.0,4905000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01649,20240811,PJ02,UT04,CUS0044,CH02,189.2,39618,7496000.0,750000.0,6746000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01650,20240620,PJ01,UT06,CUS0016,CH04,355.6,41778,14856000.0,4457000.0,10399000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01651,20230131,PJ05,UT04,CUS0039,CH02,188.5,33684,6349000.0,1270000.0,5079000.0,20.0,7-Year Installment,0.0,0.0,Signed,True
SL01652,20230824,PJ01,UT07,CUS0003,CH02,422.1,29509,12456000.0,3114000.0,9342000.0,,10-Year Installment,0.0,0.0,Signed,False
SL01653,20230730,PJ05,UT02,CUS0064,CH01,68.5,41425,2838000.0,284000.0,2554000.0,10.0,7-Year Installment,0.033,93700.0,Signed,True
SL01654,20231004,PJ01,UT07,CUS0146,CH01,353.6,28660,10134000.0,2027000.0,8107000.0,20.0,7-Year Installment,0.03,304000.0,Signed,False
SL01655,20230316,PJ02,UT06,CUS0068,CH01,373.5,30686,11461000.0,1146000.0,10315000.0,10.0,7-Year Installment,0.036,412600.0,SIGNED,False
SL01656,20241124,PJ05,UT04,CUS0012,CH02,196.8,43103,8483000.0,2121000.0,0.0,25.0,7-Year Installment ,0.0,0.0,Under Review,False
SL01657,20240217,PJ05,UT04,CUS0106,CH02,207.0,41431,8576000.0,858000.0,7718000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01658,20230731,PJ08,UT01,CUS0036,CH03,54.1,44391,2402000.0,360000.0,2042000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL01659,20230918,PJ07,UT01,CUS0147,CH03,54.7,47064,2574000.0,386000.0,2188000.0,15.0,7-Year Installment,0.0,0.0,Signed,True
SL01660,20231201,PJ05,UT02,CUS0118,CH05,79.4,38151,3029000.0,606000.0,2423000.0,20.0,Cash,,51500.0,Signed,False
SL01661,20240325,PJ05,UT02,CUS0037,CH01,78.1,45146,3526000.0,1058000.0,2468000.0,30.0,7-Year Installment,0.028,98700.0,Signed,False
SL01662,20240114,PJ01,UT07,CUS0047,CH01,400.5,34697,13896000.0,4169000.0,9727000.0,30.0,5-Year Installment,0.032,444700.0,Signed,True
SL01663,20241006,PJ07,UT02,CUS0080,CH01,88.5,54747,4845000.0,484000.0,4361000.0,10.0,Cash,0.021,101700.0,Signed,True
