sale_id,date_id,book_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,discount_amount,total_revenue,total_cost,profit,order_status,processing_days
ORD00760,20230819,B014,C0064,CH01,174,69.12,15.0,1804.03,10222.85,3828,6394.85,Delivered,5.0
ORD00761,20230911,B001,C0071,CH03,112,45.06,10.0,504.67,4542.05,2016,2526.05,Delivered,13.0
ORD00762,20240830,B011,C0040,CH01,3,78.46,,0.0,235.38,75,160.38,Delivered,1.0
ORD00763,20230516,B008,C0003,CH01,2,107.66,5.0,10.77,204.55,88,116.55,Delivered,2.0
ORD00764,20241214,B020,C0017,CH02,3,48.6,0.0,0.0,145.8,60,85.8,Delivered,1.0
ORD00765,20230906,B004,C0016,CH01,1,48.5,0.0,0.0,48.5,19,29.5,Delivered,1.0
ORD00766,20240428,B013,C0094,CH04,8,82.69,25.0,165.38,496.14,216,280.14,Delivered,10.0
ORD00767,20241012,B017,C0060,CH01,1,179.24,0.0,0.0,179.24,72,107.24,Delivered,2.0
ORD00768,20230521,B020,C0001,CH01,1,50.65,5.0,2.53,48.12,20,28.12,Delivered,1.0
ORD00769,20240324,B004,C0105,CH05,106,46.91,,1243.12,3729.34,2014,1715.34,Pending,6.0
ORD00770,20231220,B017,C0071,CH03,183,179.22,20.0,6559.45,26237.81,13176,13061.81,Delivered,
ORD00771,20241008,B002,C0092,CH04,36,50.96,15.0,275.18,1559.38,720,839.38,Delivered,10.0
ORD00772,20240427,B016,C0062,CH03,87,220.95,10.0,1922.26,17300.39,7656,9644.39,Delivered,9.0
ORD00773,20231120,B007,C0048,CH01,2,134.53,10.0,26.91,242.15,108,134.15,Delivered,2.0
ORD00774,20230816,B004,C0107,CH05,483,47.84,25.0,5776.68,17330.04,9177,8153.04,Pending,11.0
ORD00775,20231126,B003,C0010,CH02,1,56.16,10.0,5.62,50.54,22,28.54,Delivered,2.0
ORD00776,20230323,B002,C0010,CH01,3,50.88,5.0,7.63,145.01,60,85.01,Delivered,1.0
ORD00777,20241126,B008,C0068,CH01,29,111.6,,323.64,2912.76,1276,1636.76,Delivered,5.0
ORD00778,20240129,B006,C0007,CH02,3,120.36,0.0,0.0,361.08,144,217.08,Delivered,1.0
ORD00779,20230915,B003,C0004,CH01,2,53.86,0.0,0.0,107.72,44,63.72,Delivered,1.0
ORD00780,20241208,B007,C0081,CH03,100,134.64,10.0,1346.4,12117.6,5400,6717.6,Delivered,8.0
ORD00781,20230915,B011,C0047,CH02,1,78.91,10.0,7.89,71.02,25,46.02,Delivered,2.0
ORD00782,20231107,B018,C0028,CH01,2,155.95,5.0,15.6,296.3,128,168.3,Delivered,2.0
ORD00783,20231228,B006,C0063,CH03,89,121.73,15.0,1625.1,9208.87,4272,4936.87,Delivered,11.0
ORD00784,20240325,B015,C0088,CH04,14,91.23,15.0,191.58,1085.64,406,679.64,Pending,5.0
ORD00785,20241021,B015,C0035,CH02,2,88.99,5.0,8.9,169.08,58,111.08,Delivered,1.0
ORD00786,20230819,B008,C0061,CH01,136,107.69,20.0,2929.17,11716.67,5984,5732.67,Delivered,10.0
ORD00787,20230227,B003,C0110,CH05,269,55.73,30.0,4497.41,10493.96,5918,4575.96,Delivered,7.0
ORD00788,20240924,B015,C0073,CH03,13,89.99,,175.48,994.39,377,617.39,Delivered,7.0
ORD00789,20240801,B008,C0047,CH01,3,107.78,5.0,16.17,307.17,132,175.17,Pending,2.0
ORD00790,20230822,B002,C0006,CH01,3,49.9,10.0,14.97,134.73,60,74.73,Delivered,2.0
ORD00791,20230805,B015,C0008,CH01,3,90.06,10.0,27.02,243.16,87,156.16,Delivered,2.0
ORD00792,20230810,B020,C0033,CH02,2,48.52,10.0,9.7,87.34,40,47.34,Delivered,2.0
ORD00793,20231124,B017,C0087,CH04,24,178.37,15.0,642.13,3638.75,1728,1910.75,Delivered,3.0
ORD00794,20241106,B005,C0081,CH01,146,53.22,20.0,1554.02,0.0,3066,0.0,Returned,12.0
ORD00795,20231226,B001,C0090,CH01,37,44.91,25.0,415.42,0.0,666,0.0,Returned,5.0
ORD00796,20240315,B010,C0071,CH03,175,128.75,20.0,4506.25,18025.0,8750,9275.0,Delivered,10.0
ORD00797,20240525,B015,C0013,CH02,2,90.27,5.0,9.03,171.51,58,113.51,Delivered,1.0
ORD00798,20231011,B001,C0082,CH03,175,45.71,10.0,799.92,7199.33,3150,4049.33,Delivered,7.0
ORD00799,20231219,B001,C0075,CH03,97,46.06,15.0,670.17,3797.65,1746,2051.65,Delivered,12.0
ORD00800,20230606,B011,C0006,CH02,2,80.96,0.0,0.0,161.92,50,111.92,Delivered,1.0
ORD00801,20231231,B019,C0035,CH01,2,54.77,5.0,5.48,104.06,44,60.06,Delivered,2.0
ORD00802,20240907,B011,C0102,CH05,409,79.61,25.0,8140.12,24420.37,10225,14195.37,Delivered,8.0
ORD00803,20230908,B017,C0100,CH01,29,183.51,,798.27,4523.52,2088,2435.52,Delivered,10.0
ORD00804,20240921,B012,C0072,CH03,162,73.67,20.0,2386.91,9547.63,3888,5659.63,Delivered,6.0
ORD00805,20230206,B005,C0109,CH05,321,51.03,25.0,4095.16,12285.47,6741,5544.47,Delivered,5.0
ORD00806,20240826,B020,C0054,CH02,1,50.51,10.0,5.05,45.46,20,25.46,Delivered,2.0
ORD00807,20230611,B020,C0059,CH02,2,48.59,10.0,9.72,87.46,40,47.46,Delivered,2.0
ORD00808,20241013,B011,C0070,CH01,115,79.03,10.0,908.84,8179.61,2875,5304.61,Delivered,
ORD00809,20230608,B013,C0053,CH01,3,85.16,0.0,0.0,255.48,81,174.48,Delivered,1.0
ORD00810,20241224,B020,C0027,CH02,1,50.44,10.0,5.04,45.4,20,25.4,Delivered,2.0
ORD00811,20230918,B015,C0036,CH01,3,91.34,10.0,27.4,246.62,87,159.62,Delivered,2.0
ORD00812,20230121,B005,C0021,CH01,3,52.83,10.0,15.85,142.64,63,79.64,Delivered,2.0
ORD00813,20230609,B002,C0021,CH01,3,49.82,5.0,7.47,141.99,60,81.99,Delivered,1.0
ORD00814,20240104,B001,C0020,CH02,1,44.43,5.0,2.22,42.21,18,24.21,Delivered,1.0
ORD00815,20240123,B019,C0045,CH02,1,53.38,0.0,0.0,53.38,22,31.38,Delivered,2.0
ORD00816,20230815,B004,C0006,CH01,3,47.69,0.0,0.0,143.07,57,86.07,Delivered,1.0
ORD00817,20241017,B015,C0069,CH03,12,91.88,20.0,220.51,882.05,348,534.05,Delivered,5.0
ORD00818,20240620,B007,C0043,CH01,3,134.7,5.0,20.2,383.9,162,221.9,Delivered,2.0
ORD00819,20231013,B009,C0086,CH01,16,146.1,20.0,467.52,1870.08,960,910.08,Delivered,13.0
ORD00820,20230109,B002,C0052,CH01,3,51.25,5.0,7.69,146.06,60,86.06,Delivered,1.0
ORD00821,20240928,B001,C0020,CH02,2,45.86,0.0,0.0,91.72,36,55.72,Delivered,2.0
ORD00822,20231209,B004,C0072,CH03,190,49.01,10.0,931.19,8380.71,3610,4770.71,Delivered,6.0
ORD00823,20230508,B019,C0067, CH03,107,56.2,10.0,601.34,5412.06,2354,3058.06,Delivered,9.0
ORD00824,20240821,B019,C0091,CH01,29,56.55,15.0,245.99,1393.96,638,755.96,Delivered,8.0
ORD00825,20230530,B011,C0012,CH01,2,79.95,5.0,8.0,151.9,50,101.9,Delivered,
ORD00826,20230805,B012,C0042,CH02,3,73.7,10.0,22.11,198.99,72,126.99,Delivered,1.0
ORD00827,20230829,B002,C0050,CH01,3,50.45,0.0,0.0,151.35,60,91.35,Delivered,2.0
ORD00828,20240101,B010,C0047,CH02,3,127.15,10.0,38.15,343.3,150,193.3,Delivered,2.0
ORD00829,20230604,B005,C0051,CH01,2,52.79,0.0,0.0,105.58,42,63.58,Delivered,2.0
ORD00830,20240425,B010,C0100,CH04,30,127.11,20.0,762.66,3050.64,1500,1550.64,Delivered,13.0
ORD00831,20230104,B001,C0047,CH02,3,44.33,0.0,0.0,132.99,54,78.99,Delivered,2.0
ORD00832,20240407,B011,C0090,CH04,22,78.97,20.0,347.47,1389.87,550,839.87,Delivered,3.0
ORD00833,20231211,B003,C0039, CH02,2,53.79,,10.76,96.82,44,52.82,Pending,1.0
ORD00834,20240325,B008,C0101,CH05,481,110.46,25.0,13282.81,39848.45,21164,18684.45,Delivered,6.0
ORD00835,20241123,B008,C0021,CH02,2,111.95,10.0,22.39,201.51,88,113.51,Delivered,1.0
ORD00836,20230328,B010,C0033,CH02,1,128.66,0.0,0.0,128.66,50,78.66,Delivered,2.0
ORD00837,20240309,B006,C0069,CH03,191,119.6,15.0,3426.54,19417.06,9168,10249.06,Delivered,13.0
ORD00838,20230603,B008,C0074,CH01,52,108.37,10.0,563.52,5071.72,2288,2783.72,Delivered,10.0
ORD00839,20230217,B002,C0088,CH04,34,51.29,,435.96,1307.9,680,627.9,Delivered,4.0
ORD00840,20231101,B006,C0089,CH01,6,121.78,25.0,182.67,548.01,288,260.01,Pending,4.0
ORD00841,20240823,B011,C0060,CH01,2,81.72,10.0,16.34,147.1,50,97.1,Delivered,2.0
ORD00842,20230802,B015,C0087,CH01,50,88.19,20.0,881.9,3527.6,1450,2077.6,Delivered,11.0
ORD00843,20241209,B004,C0036,CH01,1,49.02,5.0,2.45,46.57,19,27.57,Delivered,
ORD00844,20241103,B017,C0107,CH05,396,182.26,,18043.74,54131.22,28512,25619.22,Delivered,5.0
ORD00845,20241006,B014,C0050,CH01,1,70.49,0.0,0.0,70.49,22,48.49,PENDING,1.0
ORD00846,20240701,B015,C0019,CH01,1,88.61,0.0,0.0,88.61,29,59.61,Delivered,1.0
ORD00847,20240814,B020,C0010,CH01,2,49.72,5.0,4.97,94.47,40,54.47,Pending,1.0
ORD00848,20230927,B011,C0036,CH02,1,77.92,10.0,7.79,70.13,25,45.13,Delivered,1.0
ORD00849,20240827,B013,C0083,CH03,114,86.02,10.0,980.63,8825.65,3078,5747.65,Delivered,8.0
ORD00850,20240929,B007,C0018,CH02,2,139.03,5.0,13.9,264.16,108,156.16,Delivered,
ORD00851,20230421,B019,C0064,CH01,16,53.75,10.0,86.0,774.0,352,422.0,Delivered,4.0
ORD00852,20240826,B002,C0108,CH05,106,51.25,35.0,1901.38,0.0,2120,0.0,Returned,7.0
ORD00853,20231016,B010,C0095,CH01,36,121.28,15.0,654.91,3711.17,1800,1911.17,Delivered,4.0
ORD00854,20241122,B018,C0051,CH02,2,164.47,5.0,16.45,312.49,128,184.49,Delivered,2.0
ORD00855,20230421,B008,C0016,CH02,3,110.6,10.0,33.18,298.62,132,166.62,Delivered,2.0
ORD00856,20230916,B005,C0059,CH02,1,52.39,0.0,0.0,52.39,21,31.39,Delivered,2.0
ORD00857,20241019,B019,C0030,CH01,3,55.34,5.0,8.3,157.72,66,91.72,Delivered,1.0
ORD00858,20230319,B008,C0071,CH01,58,107.07,15.0,931.51,5278.55,2552,2726.55,Delivered,12.0
ORD00859,20230311,B015,C0098,CH01,11,87.43,20.0,192.35,769.38,319,450.38,Delivered,6.0
ORD00860,20240404,B009,C0104,CH05,322,152.32,35.0,17166.46,31880.58,19320,12560.58,Pending,8.0
ORD00861,20240304,B003,C0079,CH01,177,55.28,15.0,1467.68,8316.88,3894,4422.88,Delivered,7.0
ORD00862,20240531,B005,C0014,CH02,3,50.79,10.0,15.24,137.13,63,74.13,Delivered,
ORD00863,20230103,B002,C0002,CH01,1,51.1,5.0,2.56,0.0,20,0.0,Returned,1.0
ORD00864,20240217,B007,C0060,CH02,1,135.48,5.0,6.77,128.71,54,74.71,Delivered,2.0
ORD00865,20240509,B010,C0102,CH05,353,122.3,25.0,10792.98,32378.92,17650,14728.92,Delivered,13.0
ORD00866,20230203,B009,C0044,CH01,1,147.99,0.0,0.0,147.99,60,87.99,Delivered,2.0
ORD00867,20230505,B018,C0061,CH03,89,162.07,10.0,1442.42,12981.81,5696,7285.81,Delivered,11.0
ORD00868,20241007,B008,C0061, CH03,55,110.79,15.0,914.02,5179.43,2420,2759.43,Delivered,8.0
ORD00869,20240214,B016,C0033,CH02,2,222.46,10.0,44.49,400.43,176,224.43,Delivered,2.0
ORD00870,20240413,B002,C0012,CH01,3,48.63,0.0,0.0,145.89,60,85.89,Delivered,2.0
ORD00871,20240313,B011,C0075,CH01,64,79.4,10.0,508.16,4573.44,1600,2973.44,Delivered,8.0
ORD00872,20241212,B006,C0028,CH02,3,122.25,0.0,0.0,366.75,144,222.75,Delivered,2.0
ORD00873,20241017,B013,C0008,CH01,2,83.72,5.0,8.37,159.07,54,105.07,DELIVERED,2.0
ORD00874,20240406,B003,C0048,CH01,2,53.67,10.0,10.73,96.61,44,52.61,Delivered,2.0
ORD00875,20231101,B012,C0032,CH01,1,75.16,10.0,7.52,67.64,24,43.64,Delivered,2.0
ORD00876,20230416,B007,C0049,CH01,1,135.05,0.0,0.0,135.05,54,81.05,Delivered,2.0
ORD00877,20240828,B002,C0095,CH04,6,51.36,15.0,46.22,261.94,120,141.94,Delivered,10.0
ORD00878,20240906,B011,C0061,CH01,159,81.38,15.0,1940.91,10998.51,3975,7023.51,Delivered,12.0
ORD00879,20241024,B006,C0054,CH02,1,118.23,5.0,5.91,112.32,48,64.32,Delivered,1.0
ORD00880,20231026,B008,C0035,CH02,3,112.08,10.0,33.62,302.62,132,170.62,Delivered,2.0
ORD00881,20230114,B001,C0053,CH02,3,44.95,10.0,13.49,121.36,54,67.36,Delivered,1.0
ORD00882,20241004,B011,C0087,CH01,31,78.49,20.0,486.64,1946.55,775,1171.55,Delivered,13.0
ORD00883,20230822,B008,C0019,CH02,2,111.4,5.0,11.14,211.66,88,123.66,Delivered,2.0
ORD00884,20240807,B017,C0034,CH02,2,176.05,5.0,17.6,334.5,144,190.5,Delivered,2.0
ORD00885,20240426,B010,C0003,CH01,3,127.14,0.0,0.0,381.42,150,231.42,Delivered,2.0
ORD00886,20230430,B015,C0046,CH02,1,89.46,10.0,8.95,80.51,29,51.51,DELIVERED,2.0
ORD00887,20240615,B013,C0038,CH01,2,83.94,10.0,16.79,151.09,54,97.09,Delivered,1.0
ORD00888,20230202,B020,C0071,CH01,70,50.12,15.0,526.26,2982.14,1400,1582.14,Delivered,13.0
ORD00889,20231031,B014,C0031,CH01,2,71.93,10.0,14.39,129.47,44,85.47,Delivered,2.0
ORD00890,20230906,B013,C0043,CH02,3,83.93,10.0,25.18,0.0,81,0.0,Returned,2.0
ORD00891,20230913,B012,C0068,CH01,101,73.04,20.0,1475.41,5901.63,2424,3477.63,Delivered,3.0
ORD00892,20240411,B017,C0042,CH01,3,180.4,10.0,54.12,487.08,216,271.08,Delivered,2.0
ORD00893,20240914,B008,C0094,CH01,49,112.22,25.0,1374.7,4124.08,2156,1968.08,Delivered,3.0
ORD00894,20240804,B010,C0089,CH01,33,125.64,15.0,621.92,3524.2,1650,1874.2,Delivered,7.0
ORD00895,20241119,B003,C0074,CH01,160,55.31,10.0,884.96,7964.64,3520,4444.64,Delivered,3.0
ORD00896,20230804,B019,C0039,CH02,2,55.86,5.0,5.59,106.13,44,62.13,Delivered,1.0
ORD00897,20230612,B008,C0088,CH01,36,111.47,15.0,601.94,3410.98,1584,1826.98,Delivered,4.0
ORD00898,20230123,B012,C0056,CH01,3,74.28,10.0,22.28,200.56,72,128.56,Delivered,2.0
ORD00899,20240915,B003,C0101,CH05,335,54.77,25.0,4586.99,13760.96,7370,6390.96,Delivered,6.0
ORD00900,20230407,B007,C0075,CH03,125,135.58,10.0,1694.75,15252.75,6750,8502.75,Pending,10.0
ORD00901,20241220,B006,C0013,CH02,1,121.47,10.0,12.15,109.32,48,61.32,Delivered,2.0
ORD00902,20240813,B017,C0072, CH03,43,183.31,10.0,788.23,7094.1,3096,3998.1,Delivered,3.0
ORD00903,20240218,B012,C0038,CH02,3,74.84,0.0,0.0,224.52,72,152.52,Delivered,1.0
ORD00904,20240325,B001,C0075,CH03,199,44.54,15.0,1329.52,7533.94,3582,3951.94,Delivered,13.0
ORD00905,20230114,B003,C0028,CH02,2,56.54,0.0,0.0,113.08,44,69.08,Delivered,1.0
ORD00906,20230907,B015,C0069,CH01,144,90.58,10.0,1304.35,11739.17,4176,7563.17,Delivered,10.0
ORD00907,20230823,B007,C0001,CH02,1,132.75,5.0,6.64,126.11,54,72.11,Delivered,2.0
ORD00908,20240616,B010,C0084,CH01,75,123.18,20.0,1847.7,7390.8,3750,3640.8,Pending,8.0
ORD00909,20240226,B019,C0042,CH01,1,54.3,10.0,5.43,48.87,22,26.87,Delivered,1.0
ORD00910,20231017,B001,C0052,CH01,1,44.49,10.0,4.45,40.04,18,22.04,Delivered,2.0
ORD00911,20240726,B018,C0060,CH01,3,159.42,5.0,23.91,454.35,192,262.35,Delivered,1.0
ORD00912,20240811,B009,C0032,CH01,1,151.93,5.0,7.6,144.33,60,84.33,Delivered,1.0
ORD00913,20230504,B001,C0091,CH01,17,45.62,20.0,155.11,620.43,306,314.43,Delivered,6.0
ORD00914,20241211,B011,C0041,CH02,2,80.72,5.0,8.07,153.37,50,103.37,Delivered,1.0
ORD00915,20230307,B020,C0100,CH01,11,50.05,20.0,110.11,440.44,220,220.44,Delivered,10.0
ORD00916,20230805,B003,C0079,CH03,100,55.21,15.0,828.15,4692.85,2200,2492.85,Delivered,5.0
ORD00917,20231031,B013,C0051,CH01,2,85.36,0.0,0.0,170.72,54,116.72,Delivered,2.0
ORD00918,20230803,B011,C0040,CH01,2,79.46,0.0,0.0,158.92,50,108.92,Delivered,1.0
ORD00919,20240924,B012,C0005,CH02,1,75.28,0.0,0.0,75.28,24,51.28,Delivered,1.0
ORD00920,20241017,B004,C0029,CH01,1,46.74,10.0,4.67,42.07,19,23.07,DELIVERED,
ORD00921,20240501,B001,C0022,CH01,2,45.85,0.0,0.0,91.7,36,55.7,Delivered,1.0
ORD00922,20241105,B002,C0095,CH01,6,48.81,20.0,58.57,234.29,120,114.29,Delivered,
ORD00923,20240307,B004,C0028,CH01,3,49.08,10.0,14.72,132.52,57,75.52,Delivered,2.0
ORD00924,20230430,B013,C0096,CH01,19,84.68,15.0,241.34,1367.58,513,854.58,Delivered,8.0
ORD00925,20240123,B002,C0055,CH02,1,49.87,10.0,4.99,44.88,20,24.88,Delivered,1.0
ORD00926,20231126,B013,C0030,CH01,1,82.82,5.0,4.14,78.68,27,51.68,DELIVERED,2.0
ORD00927,20240211,B011,C0027,CH01,3,79.08,5.0,11.86,225.38,75,150.38,Delivered,1.0
ORD00928,20240629,B009,C0043,CH01,2,151.04,10.0,30.21,271.87,120,151.87,Delivered,1.0
ORD00929,20230103,B016,C0041,CH02,3,221.91,0.0,0.0,665.73,264,401.73,Delivered,1.0
ORD00930,20240405,B005,C0101,CH05,377,53.13,25.0,5007.5,0.0,7917,0.0,Returned,
ORD00931,20241005,B013,C0003,CH02,3,84.49,5.0,12.67,240.8,81,159.8,Delivered,1.0
ORD00932,20230129,B001,C0057,CH01,3,44.04,0.0,0.0,132.12,54,78.12,Delivered,2.0
ORD00933,20241103,B012,C0060,CH01,2,75.16,0.0,0.0,150.32,48,102.32,Delivered,1.0
ORD00934,20230608,B001,C0077,CH03,173,43.93,20.0,1519.98,0.0,3114,0.0,Returned,8.0
ORD00935,20240606,B012,C0028,CH02,1,77.13,5.0,3.86,73.27,24,49.27,Delivered,1.0
ORD00936,20240106,B001,C0091,CH04,49,44.21,15.0,324.94,1841.35,882,959.35,Delivered,
ORD00937,20240917,B006,C0110,CH05,143,116.47,35.0,5829.32,10825.89,6864,3961.89,Delivered,3.0
ORD00938,20240813,B002,C0026,CH01,1,49.03,0.0,0.0,49.03,20,29.03,Delivered,1.0
ORD00939,20230516,B012,C0021,CH02,3,74.98,0.0,0.0,224.94,72,152.94,Delivered,1.0
ORD00940,20231124,B007,C0054,CH02,1,133.36,10.0,13.34,120.02,54,66.02,Delivered,1.0
ORD00941,20230216,B002,C0034,CH01,2,50.03,5.0,5.0,95.06,40,55.06,Delivered,2.0
ORD00942,20230308,B007,C0057,CH02,1,134.77,5.0,6.74,128.03,54,74.03,Delivered,2.0
ORD00943,20240202,B013,C0032,CH02,1,85.08,5.0,4.25,80.83,27,53.83,Delivered,2.0
ORD00944,20230514,B015,C0088,CH04,7,90.41,15.0,94.93,537.94,203,334.94,Delivered,5.0
ORD00945,20231023,B001,C0063,CH03,105,44.3,10.0,465.15,4186.35,1890,2296.35,Delivered,7.0
ORD00946,20230104,B011,C0004,CH02,3,81.84,10.0,24.55,220.97,75,145.97,Delivered,2.0
ORD00947,20230903,B006,C0082,CH03,191,120.69,15.0,3457.77,19594.02,9168,10426.02,Delivered,7.0
ORD00948,20230620,B018,C0041,CH01,3,162.3,10.0,48.69,438.21,192,246.21,Delivered,1.0
ORD00949,20230128,B009,C0020,CH02,2,150.74,5.0,15.07,286.41,120,166.41,Delivered,1.0
ORD00950,20240828,B004,C0065,CH03,160,49.13,15.0,1179.12,6681.68,3040,3641.68,Delivered,5.0
ORD00951,20230824,B013,C0040,CH01,2,86.38,10.0,17.28,155.48,54,101.48,Pending,1.0
ORD00952,20240225,B012,C0045,CH01,3,73.41,5.0,11.01,209.22,72,137.22,Delivered,2.0
ORD00953,20240114,B013,C0086,CH01,25,82.86,20.0,414.3,1657.2,675,982.2,Delivered,12.0
ORD00954,20230424,B012,C0033,CH01,3,75.08,0.0,0.0,225.24,72,153.24,Delivered,1.0
ORD00955,20241022,B020,C0039,CH02,3,49.01,10.0,14.7,132.33,60,72.33,Delivered,2.0
ORD00956,20241111,B018,C0054,CH02,2,163.99,0.0,0.0,327.98,128,199.98,Delivered,2.0
ORD00957,20240211,B005,C0094,CH04,41,52.81,20.0,433.04,1732.17,861,871.17,Delivered,4.0
ORD00958,20230504,B010,C0110,CH05,203,124.68,30.0,7593.01,17717.03,10150,7567.03,Delivered,4.0
ORD00959,20240627,B001,C0107,CH05,213,44.59,30.0,2849.3,6648.37,3834,2814.37,Delivered,6.0
ORD00960,20230530,B009,C0066,CH03,92,149.19,15.0,2058.82,11666.66,5520,6146.66,Pending,10.0
ORD00961,20240404,B014,C0002,CH01,3,70.05,0.0,0.0,210.15,66,144.15,Delivered,2.0
ORD00962,20241016,B001,C0031,CH01,1,45.41,10.0,4.54,40.87,18,22.87,Delivered,2.0
ORD00963,20230501,B015,C0032,CH02,2,89.15,10.0,17.83,160.47,58,102.47,Delivered,1.0
ORD00964,20240328,B010,C0025,CH02,3,124.96,10.0,37.49,337.39,150,187.39,Pending,2.0
ORD00965,20231008,B006,C0085,CH03,106,119.88,10.0,1270.73,11436.55,5088,6348.55,Delivered,3.0
ORD00966,20240718,B005,C0088,CH01,28,50.44,25.0,353.08,1059.24,588,471.24,Delivered,8.0
ORD00967,20231212,B006,C0089,CH04,41,122.42,20.0,1003.84,4015.38,1968,2047.38,Delivered,12.0
ORD00968,20230302,B012,C0038,CH02,2,74.17,0.0,0.0,148.34,48,100.34,Delivered,1.0
ORD00969,20231007,B012,C0032,CH02,2,74.63,5.0,7.46,141.8,48,93.8,Delivered,1.0
ORD00970,20240310,B001,C0053,CH02,3,45.68,0.0,0.0,137.04,54,83.04,Delivered,1.0
ORD00971,20240129,B013,C0023,CH02,2,84.55,10.0,16.91,152.19,54,98.19,Delivered,1.0
ORD00972,20240103,B011,C0057,CH01,1,81.89,0.0,0.0,0.0,25,0.0,Returned,1.0
ORD00973,20240726,B006,C0035,CH01,3,120.02,5.0,18.0,342.06,144,198.06,Delivered,1.0
ORD00974,20241230,B002,C0021,CH01,3,49.33,5.0,7.4,0.0,60,0.0,Returned,2.0
ORD00975,20240809,B016,C0066,CH03,79,226.42,20.0,3577.44,14309.74,6952,7357.74,Delivered,9.0
ORD00976,20241011,B008,C0104,CH05,148,107.03,35.0,5544.15,10296.29,6512,3784.29,Pending,5.0
ORD00977,20240522,B001,C0019,CH01,2,44.02,10.0,8.8,79.24,36,43.24,Delivered,2.0
ORD00978,20230310,B007,C0108,CH05,149,135.63,35.0,7073.1,0.0,8046,0.0,Returned,7.0
ORD00979,20230704,B015,C0050,CH01,1,91.09,,0.0,91.09,29,62.09,Delivered,2.0
ORD00980,20241112,B002,C0020,CH02,1,50.73,5.0,2.54,48.19,20,28.19,Delivered,2.0
ORD00981,20240904,B006,C0007,CH01,2,123.56,10.0,24.71,222.41,96,126.41,Delivered,2.0
ORD00982,20240516,B020,C0087,CH01,18,49.47,20.0,178.09,712.37,360,352.37,Delivered,10.0
ORD00983,20240715,B002,C0024,CH02,3,51.41,10.0,15.42,138.81,60,78.81,Delivered,2.0
ORD00984,20230623,B010,C0078,CH03,132,122.53,15.0,2426.09,13747.87,6600,7147.87,Delivered,11.0
ORD00985,20240109,B011,C0029,CH02,2,81.2,5.0,8.12,0.0,50,0.0,Returned,2.0
ORD00986,20240118,B002,C0088,CH04,33,50.05,25.0,412.91,1238.74,660,578.74,Delivered,8.0
ORD00987,20230202,B013,C0084,CH03,59,84.18,15.0,744.99,4221.63,1593,2628.63,Delivered,8.0
ORD00988,20240102,B010,C0101,CH05,368,127.15,35.0,16376.92,30414.28,18400,12014.28,Delivered,5.0
ORD00989,20241230,B019,C0009,CH02,3,54.54,,16.36,147.26,66,81.26,Delivered,1.0
ORD00990,20230820,B007,C0095,CH04,17,134.91,15.0,344.02,1949.45,918,1031.45,Delivered,11.0
ORD00991,20240501,B002,C0033,CH01,2,50.71,10.0,10.14,91.28,40,51.28,Delivered,1.0
ORD00992,20241005,B014,C0037,CH02,2,70.3,0.0,0.0,140.6,44,96.6,Delivered,2.0
ORD00993,20231118,B002,C0035,CH02,1,49.82,0.0,0.0,49.82,20,29.82,Delivered,1.0
ORD00994,20230925,B010,C0015,CH02,2,125.73,5.0,12.57,238.89,100,138.89,Delivered,2.0
ORD00995,20230812,B018,C0017,CH01,2,162.33,10.0,32.47,292.19,128,164.19,Delivered,2.0
ORD00996,20240301,B010,C0006,CH02,1,127.57,0.0,0.0,127.57,50,77.57,Delivered,2.0
ORD00997,20230217,B001,C0061,CH01,54,45.37,15.0,367.5,2082.48,972,1110.48,Delivered,12.0
ORD00998,20230825,B015,C0103, CH05,136,91.09,35.0,4335.88,8052.36,3944,4108.36,Pending,13.0
ORD00999,20231120,B001,C0099,CH01,26,44.51,25.0,289.32,867.94,468,399.94,Delivered,8.0
ORD01000,20240722,B018,C0026,CH01,1,163.24,5.0,8.16,0.0,64,0.0,Returned,1.0
ORD01001,20240315,B013,C0018,CH02,2,82.63,10.0,16.53,148.73,54,94.73,Delivered,2.0
ORD01002,20240806,B010,C0104,CH05,191,123.92,35.0,8284.05,15384.67,9550,5834.67,Delivered,13.0
ORD01003,20240301,B020,C0051,CH02,3,50.6,5.0,7.59,144.21,60,84.21,Delivered,1.0
ORD01004,20240213,B013,C0066,CH03,177,85.68,10.0,1516.54,13648.82,4779,8869.82,Delivered,10.0
ORD01005,20240424,B002,C0009,CH02,3,50.81,0.0,0.0,152.43,60,92.43,Delivered,2.0
ORD01006,20230228,B004,C0035,CH02,3,48.97,0.0,0.0,146.91,57,89.91,Delivered,1.0
ORD01007,20231210,B008,C0020,CH01,3,112.62,0.0,0.0,337.86,132,205.86,Delivered,2.0
ORD01008,20230530,B005,C0042,CH02,2,52.9,0.0,0.0,105.8,42,63.8,Delivered,1.0
ORD01009,20240502,B011,C0085,CH03,52,78.96,15.0,615.89,3490.03,1300,2190.03,Delivered,4.0
ORD01010,20240405,B005,C0015,CH01,2,53.21,0.0,0.0,106.42,42,64.42,Delivered,1.0
ORD01011,20230825,B015,C0022,CH02,3,91.97,0.0,0.0,275.91,87,188.91,Delivered,1.0
ORD01012,20240212,B007,C0104, CH05,124,131.79,30.0,4902.59,11439.37,6696,4743.37,Delivered,4.0
ORD01013,20241121,B012,C0019,CH02,2,74.52,,7.45,141.59,48,93.59,Delivered,2.0
