transaction_id,date_id,customer_id,branch_id,channel_id,transaction_type,amount_egp,fee_egp,customer_segment,is_digital
TXN000956,20230516,CUS0004,,CH04,Loan Payment,14165.66,0.0,Retail,True
TXN000957,20240422,CUS0160,BR14,CH02,Loan Payment,3802.75,0.0,Retail,False
TXN000958,20230925,CUS0099,BR01,CH02,Account Opening Fee,218.89,0.61,Retail,False
TXN000959,20231211,CUS0158,,CH03,Withdrawal,62689.05,0.0,SME,True
TXN000960,20240430,CUS0102,BR02,CH01,Account Opening Fee,288.52,1.4,Retail,False
TXN000961,20231206,CUS0096,BR01,CH01,Transfer,82769.44,273.33,Retail,False
TXN000962,20240429,CUS0104,BR15,CH01,Withdrawal,3823.92,0.0,Retail,False
TXN000963,20240601,CUS0006,BR14,CH01,Deposit,42007.24,0.0,Premium,False
TXN000964,20230821,CUS0048,,CH04,Deposit,44265.28,0.0,Retail,True
TXN000965,20240201,CUS0195,,CH05,Loan Payment,18286.49,0.0,Retail,True
TXN000966,20231116,CUS0167,BR09,CH02,Bill Payment,9888.81,39.16,SME,False
TXN000967,20230421,CUS0134,,CH04,Withdrawal,11717.03,0.0,Retail,True
TXN000968,20231102,CUS0016,BR01,CH01,Withdrawal,34519.68,0.0,SME,False
TXN000969,20230223,CUS0081,BR05,CH02,Bill Payment,1883.31,7.68,Premium,False
TXN000970,20240205,CUS0179,,CH03,Transfer,95968.56,151.91,Premium,True
TXN000971,20230724,CUS0150,BR03,CH01,Card Payment,1294.47,0.0,Retail,False
TXN000972,20240716,CUS0151,,CH03,Deposit,44264.22,0.0,Retail,True
TXN000973,20231222,CUS0082,BR04,CH02,Transfer,27568.52,46.31,Retail,False
TXN000974,20231104,CUS0104,,CH03,Loan Payment,21081.88,0.0,Retail,True
TXN000975,20230903,CUS0069,BR02,CH01,Withdrawal,13953.39,0.0,Retail,False
TXN000976,20230301,CUS0184,,CH05,Loan Payment,114606.55,0.0,Corporate,True
TXN000977,20241227,CUS0161,BR12,CH02,Loan Payment,28231.99,0.0,Premium,False
TXN000978,20231022,CUS0028,,CH04,Transfer,14841.95,35.57,Retail,True
TXN000979,20240630,CUS0073,,CH03,Withdrawal,41331.64,0.0,Corporate,True
TXN000980,20240328,CUS0062,BR04,CH02,Withdrawal,69095.98,0.0,SME,False
TXN000981,20240227,CUS0045,BR05,CH01,Loan Payment,22105.63,0.0,Retail,False
TXN000982,20240118,CUS0103,,CH04,Card Payment,9794.69,0.0,Retail,True
TXN000983,20231111,CUS0050,,CH03,Bill Payment,1748.57,4.36,Retail,True
TXN000984,20241111,CUS0167,,CH03,Account Opening Fee,1389.31,5.33,SME,True
TXN000985,20240406,CUS0138,,CH05,Card Payment,2252.74,0.0,Premium,True
TXN000986,20231207,CUS0097,BR03,CH01,Loan Payment,1028.7,0.0,Retail,False
TXN000987,20240316,CUS0104,BR11,CH02,Card Payment,12565.76,0.0,Retail,False
TXN000988,20230228,CUS0098,,CH05,Card Payment,64458.64,0.0,SME,True
TXN000989,20240419,CUS0054,BR14,CH02,Deposit,7950.97,0.0,Retail,False
TXN000990,20230705,CUS0064,,CH04,Deposit,21148.35,0.0,Retail,True
TXN000991,20241220,CUS0081,,CH04,Account Opening Fee,790.24,1.85,Premium,True
TXN000992,20240222,CUS0040,,CH05,Withdrawal,41503.62,0.0,SME,True
TXN000993,20240502,CUS0098,,CH03,Withdrawal,89384.67,0.0,SME,True
TXN000994,20241118,CUS0078,BR15,CH01,Withdrawal,6156.29,0.0,Premium,False
TXN000995,20240505,CUS0131,BR10,CH01,Loan Payment,50989.17,0.0,SME,False
TXN000996,20240304,CUS0101,,CH03,Withdrawal,28038.49,0.0,SME,True
TXN000997,20230411,CUS0165,,CH03,Account Opening Fee,494.51,1.64,Retail,True
TXN000998,20240513,CUS0188,BR07,CH02,Bill Payment,296.98,0.52,Retail,False
TXN000999,20231107,CUS0056,BR14,CH01,Loan Payment,28489.91,0.0,Retail,False
TXN001000,20240421,CUS0028,,CH03,Account Opening Fee,330.95,0.82,Retail,True
TXN001001,20241009,CUS0076,BR03,CH02,Account Opening Fee,487.84,1.94,Retail,False
TXN001002,20240103,CUS0141,,CH03,Card Payment,7996.46,0.0,Retail,True
TXN001003,20230303,CUS0107,BR06,CH02,Loan Payment,82596.37,0.0,Corporate,False
TXN001004,20230724,CUS0199,BR02,CH02,Card Payment,4908.22,0.0,Retail,False
TXN001005,20230604,CUS0058,,CH05,Deposit,97170.81,0.0,Premium,True
TXN001006,20230207,CUS0139,BR07,CH01,Transfer,63727.75,107.32,Retail,False
TXN001007,20230402,CUS0129,,CH04,Loan Payment,113217.69,0.0,Corporate,True
TXN001008,20231014,CUS0152,,CH03,Card Payment,43771.04,0.0,SME,True
TXN001009,20241115,CUS0168,BR07,CH01,Transfer,50383.39,118.63,Retail,False
TXN001010,20231229,CUS0104,,CH03,Bill Payment,2594.34,10.76,Retail,True
TXN001011,20240215,CUS0142,BR08,CH01,Transfer,180632.21,389.81,Corporate,False
TXN001012,20240202,CUS0047,BR08,CH01,loan payment,74794.07,0.0,SME,False
TXN001013,20240402,CUS0057,,CH04,Deposit,36882.81,0.0,Retail,True
TXN001014,20241224,CUS0153,,CH04,Transfer,59481.01,195.31,SME,True
TXN001015,20241022,CUS0102,,CH03,Bill Payment,2225.5,3.72,Retail,True
TXN001016,20230428,CUS0128,,CH05,Withdrawal,12022.02,0.0,Retail,True
TXN001017,20241230,CUS0075,,CH05,Loan Payment,112137.37,0.0,SME,True
TXN001018,20240120,CUS0136,BR10,CH02,Bill Payment,7192.97,31.42,Premium,False
TXN001019,20240808,CUS0021,,CH03,Withdrawal,12805.85,0.0,Retail,True
TXN001020,20240408,CUS0178,,CH04,Loan Payment,25421.84,0.0,Retail,True
TXN001021,20240705,CUS0144,,CH03,Account Opening Fee,474.7,1.08,Retail,True
TXN001022,20241018,CUS0141,BR04,CH01,Account Opening Fee,308.79,1.34,Retail,False
TXN001023,20230819,CUS0028,BR02,CH01,Card Payment,631.73,0.0,Retail,False
TXN001024,20241029,CUS0062,,CH04,Card Payment,49287.58,0.0,SME,True
TXN001025,20231016,CUS0059,BR14,CH01,Withdrawal,96022.27,0.0,Corporate,False
TXN001026,20230316,CUS0072,BR13,CH01,Deposit,35147.62,0.0,Retail,False
TXN001027,20241225,CUS0149,BR03,CH02,Transfer,317021.66,1216.83,Corporate,False
TXN001028,20240707,CUS0007,BR09,CH01,Account Opening Fee,804.76,2.97,Premium,False
TXN001029,20231013,CUS0179,BR05,CH02,Deposit,4821.32,0.0,Premium,False
TXN001030,20240911,CUS0168,BR08,CH01,Loan Payment,27010.35,0.0,Retail,False
TXN001031,20240410,CUS0187,BR07,CH01,Account Opening Fee,415.95,1.11,Retail,False
TXN001032,20230109,CUS0171,BR06,CH02,Transfer,28701.0,39.59,Retail,False
TXN001033,20240316,CUS0009,,CH04,Bill Payment,2304.45,,Retail,True
TXN001034,20240208,CUS0178,,CH01,Deposit,7383.12,0.0,Retail,False
TXN001035,20230827,CUS0115,BR04,CH01,Card Payment,4705.78,0.0,Premium,False
TXN001036,20230213,CUS0021,BR10,CH01,Withdrawal,8000.54,0.0,Retail,False
TXN001037,20240313,CUS0070,,CH03,Transfer,108090.35,346.38,Corporate,True
TXN001038,20240215,CUS0125,,CH03,Account Opening Fee,257.84,0.73,Retail,True
TXN001039,20240902,CUS0192,,CH04,Deposit,21202.35,0.0,Retail,True
TXN001040,20240223,CUS0015,BR06,CH01,Withdrawal,15937.6,0.0,SME,False
TXN001041,20230916,CUS0061,BR07,CH01,Transfer,99872.34,286.08,Retail,False
TXN001042,20230809,CUS0144,,CH05,Bill Payment,2958.81,9.74,Retail,True
TXN001043,20240828,CUS0143,,CH03,Loan Payment,3269.14,0.0,Retail,True
TXN001044,20230212,CUS0158,,CH04,Loan Payment,148130.71,0.0,SME,True
TXN001045,20230201,CUS0079,BR03,CH02,Bill Payment,2629.76,2.95,Retail,False
TXN001046,20230722,CUS0149,,CH03,Card Payment,19989.94,,Corporate,True
TXN001047,20241217,CUS0055,,CH03,Bill Payment,3080.1,12.74,Retail,True
TXN001048,20240831,CUS0054,,CH04,Card Payment,14407.96,0.0,Retail,True
TXN001049,20240203,CUS0085,,CH03,Transfer,111085.72,,Premium,True
TXN001050,20240726,CUS0108,,CH03,Transfer,11764.49,22.68,Retail,True
TXN001051,20240701,CUS0001,,CH03,Account Opening Fee,203.09,0.98,Premium,True
TXN001052,20230907,CUS0143,,CH03,Bill Payment,355.62,0.87,Retail,True
TXN001053,20230625,CUS0065,BR03,CH01,Account Opening Fee,115.99,0.37,Retail,False
TXN001054,20241106,CUS0044,BR03,CH01,Account Opening Fee,881.11,2.4,SME,False
TXN001055,20230716,CUS0143,,CH03,Bill Payment,2639.24,3.42,Retail,True
TXN001056,20230405,CUS0004,BR04,CH01,Deposit,47187.79,0.0,Retail,False
TXN001057,20240714,CUS0070,,CH05,Transfer,310744.46,,Corporate,True
TXN001058,20230315,CUS0104,BR14,CH02,Bill Payment,59.89,0.11,Retail,False
TXN001059,20230905,CUS0182,,CH03,Card Payment,16417.18,0.0,SME,True
TXN001060,20241029,CUS0040,BR10,CH02,Bill Payment,13520.35,26.36,SME,False
TXN001061,20241209,CUS0142,,CH03,Account Opening Fee,1027.98,3.63,Corporate,True
TXN001062,20240710,CUS0199,,CH05,Transfer,12780.3,35.24,Retail,True
TXN001063,20230426,CUS0008,,CH04,Account Opening Fee,304.15,1.12,Retail,True
TXN001064,20230419,CUS0135,BR08,CH02,Transfer,103117.38,220.63,Corporate,False
TXN001065,20230814,CUS0062,BR01,CH01,Transfer,388111.01,826.8,SME,False
TXN001066,20230714,CUS0109,BR09,CH02,Withdrawal,17784.9,0.0,Premium,False
TXN001067,20230518,CUS0060,,CH04,Bill Payment,4053.52,10.68,Retail,True
TXN001068,20240813,CUS0029,BR01,CH02,Bill Payment,1761.68,5.12,Retail,False
TXN001069,20240612,CUS0030,BR13,CH02,Transfer,5326.75,13.31,Retail,False
TXN001070,20241114,CUS0134,,CH03,Loan Payment,6819.92,0.0,Retail,True
TXN001071,20240721,CUS0137,,CH02,Account Opening Fee,138.83,0.41,Retail,False
TXN001072,20240622,CUS0051,,CH03,Card Payment,4878.01,0.0,Retail,True
TXN001073,20240911,CUS0175,,CH04,Card Payment,40760.96,,SME,True
TXN001074,20231216,CUS0026,,CH03,Card Payment,2726.38,0.0,Retail,True
TXN001075,20230610,CUS0045,,CH01,Account Opening Fee,261.36,0.36,Retail,False
TXN001076,20230927,CUS0071,,CH05,Transfer,105823.12,294.91,SME,True
TXN001077,20241029,CUS0095,,CH03,Loan Payment,73216.75,,Corporate,True
TXN001078,20230114,CUS0092,,CH04,Withdrawal,15111.44,0.0,Retail,True
TXN001079,20230514,CUS0068,BR10,CH02,Bill Payment,2979.25,8.66,Retail,False
TXN001080,20240405,CUS0088,BR15,CH02,Deposit,45754.75,0.0,Retail,False
TXN001081,20230731,CUS0011,BR01,CH01,Account Opening Fee,388.83,1.16,Premium,False
TXN001082,20231212,CUS0036,BR10,CH02,Withdrawal,19444.14,0.0,Retail,False
TXN001083,20230506,CUS0092,,CH03,Deposit,8535.04,0.0,Retail,True
TXN001084,20230926,CUS0009,BR02,CH02,Loan Payment,5694.37,0.0,Retail,False
TXN001085,20231031,CUS0191,,CH05,Loan Payment,28765.45,,Premium,True
TXN001086,20240515,CUS0077,,CH03,Bill Payment,3758.22,4.88,Retail,True
TXN001087,20240224,CUS0028,BR04,CH01,Transfer,13688.69,59.14,Retail,False
TXN001088,20230111,CUS0107,BR10,CH02,Deposit,136533.03,0.0,Corporate,False
TXN001089,20230926,CUS0049,,CH03,Withdrawal,5959.38,0.0,Retail,True
TXN001090,20230105,CUS0001,,CH04,Transfer,38449.17,117.23,Premium,True
TXN001091,20230402,CUS0109,BR02,CH02,Card Payment,24343.72,0.0,Premium,False
TXN001092,20230701,CUS0084,BR03,CH01,Deposit,107218.16,0.0,Corporate,False
TXN001093,20230512,CUS0158,BR03,CH01,Bill Payment,2629.43,8.14,SME,False
TXN001094,20240912,CUS0010,,CH03,Loan Payment,29497.62,0.0,Retail,True
TXN001095,20240518,CUS0039,,CH05,Transfer,13196.3,63.51,Retail,True
TXN001096,20230127,CUS0184,BR15,CH02,Account Opening Fee,2176.7,5.67,Corporate,False
TXN001097,20231129,CUS0150,,CH05,Account Opening Fee,339.11,1.39,Retail,True
TXN001098,20230508,CUS0196,BR04,CH01,Bill Payment,3936.56,5.41,Premium,False
TXN001099,20240208,CUS0026,BR15,CH01,Deposit,33884.15,0.0,Retail,False
TXN001100,20230711,CUS0196,BR07,CH01,Transfer,24947.01,119.88,Premium,False
TXN001101,20241009,CUS0152,,CH04,Loan Payment,59180.64,0.0,SME,True
TXN001102,20230821,CUS0006,BR13,CH01,Card Payment,20475.86,0.0,Premium,False
TXN001103,20230609,CUS0119,BR07,CH02,Deposit,26544.15,0.0,Retail,False
TXN001104,20230225,CUS0023,,CH03,Deposit,22730.56,0.0,Retail,True
TXN001105,20230326,CUS0178,BR01,CH01,Loan Payment,15093.93,0.0,Retail,False
TXN001106,20240321,CUS0030,,CH03,Loan Payment,9369.45,0.0,Retail,True
TXN001107,20230721,CUS0093,BR09,CH01,Bill Payment,2716.98,5.75,Retail,False
TXN001108,20241114,CUS0172,BR07,CH02,Bill Payment,3566.02,7.2,Premium,False
TXN001109,20230420,CUS0117,BR01,CH02,Card Payment,31446.58,0.0,SME,False
TXN001110,20231214,CUS0049,BR07,CH01,account opening fee,366.09,,Retail,False
TXN001111,20241218,CUS0126,,CH03,Card Payment,11481.83,0.0,Retail,True
TXN001112,20230707,CUS0082,BR02,CH01,Deposit,22312.18,0.0,Retail,False
TXN001113,20240203,CUS0162,,CH03,Account Opening Fee,972.56,3.6,SME,True
TXN001114,20240423,CUS0122,,CH03,Withdrawal,17924.18,0.0,Retail,True
TXN001115,20230908,CUS0029,BR04,CH02,Withdrawal,9789.56,0.0,Retail,False
TXN001116,20240530,CUS0186,,CH03,Withdrawal,8152.37,0.0,Retail,True
TXN001117,20231012,CUS0135,BR08,CH02,Withdrawal,3944.56,0.0,Corporate,False
TXN001118,20240216,CUS0053,,CH03,Deposit,45033.61,0.0,Retail,True
TXN001119,20240327,CUS0144,,CH03,Withdrawal,7083.3,0.0,Retail,True
TXN001120,20230421,CUS0100,,CH03,Deposit,68758.49,0.0,Premium,True
TXN001121,20240906,CUS0076,BR09,CH01,Transfer,17823.14,66.67,Retail,False
TXN001122,20241228,CUS0036,BR08,CH02,Transfer,15594.9,60.35,Retail,False
TXN001123,20230128,CUS0131,BR03,CH01,Account Opening Fee,1931.54,6.13,SME,False
TXN001124,20240702,CUS0191,BR02,CH01,Transfer,101551.38,507.18,Premium,False
TXN001125,20230629,CUS0043,,CH03,Loan Payment,38358.29,0.0,SME,True
TXN001126,20230106,CUS0042,BR09,CH01,Account Opening Fee,411.78,0.79,Retail,False
TXN001127,20230919,CUS0166,BR14,CH01,Withdrawal,50842.93,,SME,False
TXN001128,20230310,CUS0184,BR08,CH01,Transfer,396118.75,500.18,Corporate,False
TXN001129,20230307,CUS0059,,CH05,Transfer,395186.85,1134.76,Corporate,True
TXN001130,20240604,CUS0145,BR14,CH01,Account Opening Fee,292.46,1.25,Retail,False
TXN001131,20230119,CUS0162,BR04,CH01,Loan Payment,25479.92,0.0,SME,False
TXN001132,20231009,CUS0007,BR15,CH01,Loan Payment,39597.14,0.0,Premium,False
TXN001133,20240427,CUS0019,BR08,CH02,Loan Payment,55901.14,,Premium,False
TXN001134,20230321,CUS0152,,CH03,Deposit,140535.15,0.0,SME,True
TXN001135,20231219,CUS0026,,CH03,Account Opening Fee,198.39,0.65,Retail,True
TXN001136,20240220,CUS0083,BR02,CH02,Card Payment,13438.86,0.0,Retail,False
TXN001137,20230218,CUS0047,BR06,CH02,Loan Payment,39494.59,0.0,SME,False
TXN001138,20240519,CUS0015,BR02,CH02,Transfer,476027.97,2000.13,SME,False
TXN001139,20241007,CUS0175,,CH04,account opening fee,652.28,2.99,SME,True
TXN001140,20241222,CUS0025,,CH04,Loan Payment,128043.86,0.0,Corporate,True
TXN001141,20230826,CUS0048,BR14,CH01,Loan Payment,14106.81,0.0,Retail,False
TXN001142,20230328,CUS0199,BR05,CH01,Bill Payment,3088.0,13.33,Retail,False
TXN001143,20240901,CUS0054,,CH03,Bill Payment,2504.79,4.59,Retail,True
TXN001144,20231207,CUS0180,,CH03,Bill Payment,980.21,3.96,Retail,True
TXN001145,20230612,CUS0156,,CH05,Bill Payment,11147.14,15.34,SME,True
TXN001146,20240615,CUS0094,,CH03,Bill Payment,3319.6,12.46,Retail,True
TXN001147,20230724,CUS0190,BR09,CH01,Bill Payment,7117.47,,SME,False
TXN001148,20231013,CUS0163,BR09,CH02,Bill Payment,3779.84,4.19,Premium,False
TXN001149,20241027,CUS0129,BR08,CH02,Account Opening Fee,1829.23,,Corporate,False
TXN001150,20240703,CUS0136,,CH04,Card Payment,5609.94,0.0,Premium,True
TXN001151,20230709,CUS0187,,CH03,Withdrawal,3519.56,0.0,Retail,True
TXN001152,20230113,CUS0104,BR06,CH02,Loan Payment,17596.64,0.0,Retail,False
TXN001153,20230412,CUS0099,BR13,CH01,Loan Payment,15917.49,0.0,Retail,False
TXN001154,20240908,CUS0008,BR04,CH02,Transfer,48757.71,85.57,Retail,False
TXN001155,20240131,CUS0197,BR01,CH01,Bill Payment,2407.75,8.4,Retail,False
TXN001156,20240501,CUS0165,,CH04,deposit,15020.02,0.0,Retail,True
TXN001157,20240310,CUS0175,,CH04,Loan Payment,78481.25,0.0,SME,True
TXN001158,20230301,CUS0139,BR01,CH02,Transfer,65908.15,301.62,Retail,False
TXN001159,20241214,CUS0042,,CH03,Bill Payment,2306.44,,Retail,True
TXN001160,20240807,CUS0049,BR01,CH02,Deposit,42952.92,0.0,Retail,False
TXN001161,20230105,CUS0175,,CH01,Deposit,25855.95,0.0,SME,False
TXN001162,20230104,CUS0033,,CH05,Bill Payment,487.45,1.23,Retail,True
TXN001163,20240605,CUS0157,,CH03,Withdrawal,6928.17,0.0,SME,True
TXN001164,20240908,CUS0126,BR08,CH02,Transfer,78988.64,146.1,Retail,False
TXN001165,20240121,CUS0056,BR04,CH01,Withdrawal,3736.73,0.0,Retail,False
TXN001166,20230511,CUS0069,BR12,CH01,Account Opening Fee,197.23,0.69,Retail,False
TXN001167,20240401,CUS0011,BR07,CH02,Bill Payment,2747.28,11.57,Premium,False
TXN001168,20230930,CUS0180,BR04,CH02,Deposit,43260.83,0.0,Retail,False
TXN001169,20240715,CUS0178,BR10,CH01,Transfer,72251.86,327.04,Retail,False
TXN001170,20240915,CUS0148,,CH03,Account Opening Fee,702.0,,Premium,True
TXN001171,20240628,CUS0062,,CH03,Bill Payment,18779.41,76.86,SME,True
TXN001172,20231112,CUS0138,,CH04,Loan Payment,28509.16,0.0,Premium,True
TXN001173,20231114,CUS0123,,CH03,Bill Payment,23889.06,80.5,SME,True
TXN001174,20230415,CUS0139,BR05,CH01,Withdrawal,2145.09,0.0,Retail,False
TXN001175,20241118,CUS0021,,CH05,Loan Payment,26815.06,0.0,Retail,True
TXN001176,20240221,CUS0005,,CH04,Withdrawal,12149.09,0.0,Retail,True
TXN001177,20231007,CUS0107,BR09,CH01,Loan Payment,133865.84,,Corporate,False
TXN001178,20240303,CUS0111,,CH03,Bill Payment,24353.9,68.34,SME,True
TXN001179,20240417,CUS0075,,CH04,Loan Payment,6431.54,0.0,SME,True
TXN001180,20231103,CUS0136,BR05,CH02,Card Payment,14731.57,0.0,Premium,False
TXN001181,20240910,CUS0142,,CH03,Card Payment,19838.76,0.0,Corporate,True
TXN001182,20240624,CUS0089,,CH03,Loan Payment,127587.03,0.0,Corporate,True
TXN001183,20241223,CUS0153,,CH03,Card Payment,57897.12,0.0,SME,True
TXN001184,20240801,CUS0122,,CH04,Bill Payment,1235.42,5.93,Retail,True
TXN001185,20230203,CUS0138,,CH03,Withdrawal,2494.78,0.0,Premium,True
TXN001186,20230331,CUS0043,,CH03,Card Payment,51036.09,0.0,SME,True
TXN001187,20231230,CUS0142,BR14,CH02,Loan Payment,20398.75,0.0,Corporate,False
TXN001188,20231022,CUS0096,,CH03,Bill Payment,871.31,4.19,Retail,True
TXN001189,20240204,CUS0121,BR10,CH01,Transfer,485416.67,2271.77,SME,False
TXN001190,20240721,CUS0134,BR15,CH02,Withdrawal,19817.85,0.0,Retail,False
TXN001191,20230402,CUS0030,,CH03,Bill Payment,4311.42,17.34,Retail,True
TXN001192,20240108,CUS0180,,CH04,Card Payment,638.77,0.0,Retail,True
TXN001193,20230315,CUS0078,,CH03,Card Payment,8108.85,0.0,Premium,True
TXN001194,20240312,CUS0141,,CH01,Card Payment,13483.66,0.0,Retail,False
TXN001195,20230214,CUS0023,,CH03,Bill Payment,1066.2,5.2,Retail,True
TXN001196,20230204,CUS0013,,CH03,Withdrawal,16251.76,0.0,Retail,True
TXN001197,20240830,CUS0120,,CH03,Transfer,351476.46,1359.58,SME,True
TXN001198,20240102,CUS0026,,CH04,Card Payment,14979.64,,Retail,True
TXN001199,20240107,CUS0028,,CH03,Bill Payment,1978.04,8.98,Retail,True
TXN001200,20240427,CUS0073,,CH03,Account Opening Fee,432.85,1.04,Corporate,True
TXN001201,20240211,CUS0195,,CH04,Loan Payment,15349.77,0.0,Retail,True
TXN001202,20240701,CUS0040,,CH03,Deposit,196997.26,0.0,SME,True
TXN001203,20240630,CUS0150,BR04,CH01,Deposit,37380.36,0.0,Retail,False
TXN001204,20230407,CUS0081,,CH03,Withdrawal,27435.22,0.0,Premium,True
TXN001205,20240401,CUS0118,,CH03,Withdrawal,27301.39,0.0,Premium,True
TXN001206,20240702,CUS0096,,CH03,Transfer,71138.83,273.05,Retail,True
TXN001207,20230417,CUS0149,BR02,CH02,Transfer,388532.9,766.1,Corporate,False
TXN001208,20241120,CUS0002,BR10,CH01,Account Opening Fee,320.24,0.95,Retail,False
TXN001209,20230625,CUS0126,BR08,CH02,Withdrawal,6419.29,0.0,Retail,False
TXN001210,20230829,CUS0128,BR09,CH02,Withdrawal,11485.49,0.0,Retail,False
TXN001211,20230601,CUS0045,,CH03,Bill Payment,3170.45,9.25,Retail,True
TXN001212,20240613,CUS0091,,CH03,Loan Payment,23979.0,0.0,Retail,True
TXN001213,20231108,CUS0038,,CH05,Bill Payment,3357.8,11.13,Retail,True
TXN001214,20231011,CUS0180,BR04,CH02,Deposit,22595.21,0.0,Retail,False
TXN001215,20230309,CUS0020,BR09,CH01,Account Opening Fee,367.26,0.83,Retail,False
TXN001216,20240108,CUS0126,,CH04,Account Opening Fee,171.02,0.3,Retail,True
TXN001217,20240908,CUS0053,,CH03,Bill Payment,3346.09,10.75,Retail,True
TXN001218,20230808,CUS0106,,CH03,Card Payment,14083.93,0.0,Retail,True
TXN001219,20230724,CUS0161,BR09,CH01,Bill Payment,9348.14,21.74,Premium,False
TXN001220,20230123,CUS0074,BR15,CH01,Withdrawal,17498.15,0.0,Retail,False
TXN001221,20240226,CUS0125,BR15,CH01,Withdrawal,11042.16,0.0,Retail,False
TXN001222,20230601,CUS0157,BR09,CH01,Deposit,183856.03,0.0,SME,False
TXN001223,20240920,CUS0190,,CH03,Withdrawal,7739.13,0.0,SME,True
TXN001224,20230508,CUS0167,,CH04,deposit,29241.04,0.0,SME,True
TXN001225,20231231,CUS0001,,CH03,Withdrawal,29217.32,0.0,Premium,True
TXN001226,20241023,CUS0156,,CH05,Card Payment,6501.9,0.0,SME,True
TXN001227,20240625,CUS0155,,CH05,Card Payment,5310.74,0.0,Retail,True
TXN001228,20231127,CUS0147,BR12,CH01,Account Opening Fee,207.92,0.5,Premium,False
TXN001229,20240120,CUS0079,BR07,CH02,Account Opening Fee,194.81,0.65,Retail,False
TXN001230,20240824,CUS0130,,CH03,Withdrawal,6852.35,0.0,Retail,True
TXN001231,20230901,CUS0071,,CH03,Withdrawal,56242.03,0.0,SME,True
TXN001232,20240905,CUS0109,,CH03,Deposit,44762.37,0.0,Premium,True
TXN001233,20230421,CUS0190,,CH04,Bill Payment,12583.18,56.61,SME,True
TXN001234,20240218,CUS0068,BR04,CH02,Withdrawal,18209.62,0.0,Retail,False
TXN001235,20230226,CUS0087,,CH03,Loan Payment,10812.17,0.0,Retail,True
TXN001236,20240410,CUS0053,,CH04,Bill Payment,1941.75,6.16,Retail,True
TXN001237,20240302,CUS0037,,CH03,Loan Payment,19042.54,0.0,Retail,True
TXN001238,20230905,CUS0042,,CH03,Card Payment,1224.98,,Retail,True
TXN001239,20241114,CUS0125,BR03,CH01,Transfer,94254.64,223.5,Retail,False
TXN001240,20230215,CUS0120,,CH03,Deposit,19691.35,0.0,SME,True
TXN001241,20240421,CUS0128,,CH03,Transfer,11417.77,18.88,Retail,True
TXN001242,20230925,CUS0176,BR01,CH02,Account Opening Fee,418.63,1.26,Retail,False
TXN001243,20230314,CUS0174,,CH04,Loan Payment,2595.1,0.0,Retail,True
TXN001244,20231220,CUS0193,BR06,CH01,Bill Payment,9231.88,,Premium,False
TXN001245,20230904,CUS0058,BR02,CH02,Deposit,67081.59,0.0,Premium,False
TXN001246,20240629,CUS0086,,CH05,Card Payment,8158.46,0.0,Retail,True
TXN001247,20231008,CUS0081,,CH03,Withdrawal,27463.63,0.0,Premium,True
TXN001248,20230819,CUS0090,,CH03,Account Opening Fee,353.76,1.47,Retail,True
TXN001249,20241010,CUS0001,,CH04,Withdrawal,9073.32,0.0,Premium,True
TXN001250,20230914,CUS0182,,CH03,Bill Payment,13742.03,16.79,SME,True
TXN001251,20240704,CUS0198,,CH03,Deposit,69157.44,0.0,Premium,True
TXN001252,20231221,CUS0182,BR09,CH01,Loan Payment,27964.28,0.0,SME,False
TXN001253,20231204,CUS0176,BR09,CH01,Deposit,2918.48,0.0,Retail,False
TXN001254,20230210,CUS0178,,CH03,Card Payment,161.37,0.0,Retail,True
TXN001255,20230313,CUS0140,,CH04,Transfer,32788.91,66.99,Retail,True
TXN001256,20231222,CUS0019,BR04,CH02,Loan Payment,37365.21,0.0,Premium,False
TXN001257,20230317,CUS0189,BR05,CH01,Bill Payment,24060.64,114.14,Corporate,False
TXN001258,20230310,CUS0069,BR02,CH01,Bill Payment,3735.83,11.46,Retail,False
TXN001259,20240412,CUS0166,,CH03,Card Payment,43222.7,0.0,SME,True
TXN001260,20241228,CUS0118,,CH04,Transfer,5113.4,,Premium,True
TXN001261,20230506,CUS0001,,CH01,Account Opening Fee,881.84,2.83,Premium,False
TXN001262,20240831,CUS0097,,CH03,Transfer,39420.29,127.75,Retail,True
TXN001263,20231127,CUS0002,BR10,CH02,Loan Payment,28279.87,0.0,Retail,False
TXN001264,20230707,CUS0197,BR11,CH01,Withdrawal,18054.9,0.0,Retail,False
TXN001265,20240221,CUS0197,BR07,CH01,Loan Payment,26018.39,0.0,Retail,False
TXN001266,20240602,CUS0118,,CH04,Transfer,95474.31,331.2,Premium,True
TXN001267,20241127,CUS0070,BR15,CH01,Bill Payment,14180.4,41.57,Corporate,False
TXN001268,20231003,CUS0050,,CH05,Account Opening Fee,122.38,0.21,Retail,True
TXN001269,20231202,CUS0128,BR09,CH02,Deposit,6086.4,0.0,Retail,False
TXN001270,20230206,CUS0156,BR07,CH02,Deposit,160978.83,0.0,SME,False
TXN001271,20231105,CUS0097,BR01,CH02,Loan Payment,6889.18,0.0,Retail,False
TXN001272,20240322,CUS0036,,CH05,Transfer,46286.83,149.23,Retail,True
TXN001273,20241120,CUS0138,,CH03,Bill Payment,4747.42,17.07,Premium,True
TXN001274,20240418,CUS0126,BR04,CH02,Bill Payment,1893.33,5.17,Retail,False
TXN001275,20230401,CUS0092,BR12,CH01,Withdrawal,10803.07,0.0,Retail,False
