sale_id,date_id,product_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,total_revenue_egp,order_status,market
SL00854,20241029,PR07,CUS0034,CH04,7636.0,96.7,0.128,643885.8,Completed,Export
SL00855,20230530,PR16,CUS0095,CH01,7396.0,121.1,0.162,750559.4,Completed,Export
SL00856,20230518,PR02,CUS0007,CH04,315.0,149.3,0.06,44207.7,Completed,Domestic
SL00857,20230125,PR08,CUS0017,CH02,2079.0,93.2,0.144,0.0,Cancelled,Export
SL00858,20231213,PR03,CUS0096,CH01,1641.0,80.9,0.051,125986.3,Completed,Domestic
SL00859,20240215,PR12,CUS0041,CH04,233.0,188.5,0.051,41680.6,Completed,Domestic
SL00860,20230215,PR04,CUS0072,CH01,1962.0,44.0,0.048,82184.3,Completed,Domestic
SL00861,20240808,PR03,CUS0033,CH04,1947.0,95.7,0.073,172726.0,Completed,Domestic
SL00862,20231201,PR02,CUS0089,CH01,,136.5,0.01,46756.7,Completed,Domestic
SL00863,20240117,PR05,CUS0060,CH03,4330.0,68.4,0.16,0.0,Cancelled,Export
SL00864,20231123,PR03,CUS0018,CH02,555.0,85.3,0.035,45684.5,Completed,Domestic
SL00865,20231031,PR02,CUS0098,CH01,2081.0,148.1,0.017,302956.8,Completed,Domestic 
SL00866,20240211,PR12,CUS0010,CH04,1159.0,179.6,0.084,190671.3,Completed,Domestic
SL00867,20230420,PR12,CUS0084,CH02,4372.0,154.3,0.124,590949.2,Completed,Export
SL00868,20230511,PR03,CUS0076,CH02,179.0,84.0,0.031,14569.9,Completed,Domestic
SL00869,20241008,PR10,CUS0103,CH01,1708.0,258.0,0.002,0.0,Returned,Domestic
SL00870,20241126,PR01,CUS0015,CH02,2158.0,133.9,0.064,270463.0,Completed,Domestic
SL00871,20231015,PR11,CUS0114,CH01,218.0,403.0,0.024,85745.5,Completed,Domestic
SL00872,20230804,PR12,CUS0065,CH01,36.0,158.9,0.052,5422.9,Completed,Domestic
SL00873,20240411,PR12,CUS0096,CH06,932.0,179.6,0.065,156507.0,COMPLETED,Domestic
SL00874,20231104,PR12,CUS0081,CH02,2523.0,157.2,0.106,354574.3,Completed,Export
SL00875,20230118,PR09,CUS0032,CH03,736.0,65.2,0.011,47459.3,Completed,Domestic
SL00876,20230421,PR12,CUS0073,CH01,2054.0,150.0,0.138,265582.2,Completed,Export
SL00877,20240609,PR13,CUS0004,CH02,189.0,214.7,0.06,38143.6,Completed,Domestic
SL00878,20240422,PR14,CUS0049,CH05,2717.0,88.3,0.038,230794.5,Completed,Domestic
SL00879,20230119,PR01,CUS0021,CH02,4217.0,114.7,0.105,432902.5,Completed,Domestic
SL00880,20230615,PR08,CUS0020,CH04,980.0,93.5,0.013,90438.8,Completed,Domestic
SL00881,20230624,PR01,CUS0096,CH03,2803.0,117.3,0.013,324517.6,Completed,Domestic
SL00882,20240502,PR03,CUS0031,CH01,9346.0,105.7,0.17,819933.9,Completed,Export
SL00883,20230114,PR13,CUS0033,CH01,1719.0,198.6,0.119,300767.6,Completed,Domestic
SL00884,20230314,PR03,CUS0065,CH01,223.0,79.1,0.057,16633.9,Completed,Domestic
SL00885,20240830,PR07,CUS0040,CH01,3445.0,91.2,0.093,284964.9,Completed,Domestic
SL00886,20230508,PR02,CUS0044,CH01,12881.0,151.6,0.084,1788727.8,PENDING,Export
SL00887,20240418,PR07,CUS0117,CH03,324.0,97.3,0.019,30926.2,Completed,Domestic
SL00888,20230701,PR12,CUS0096,CH06,1303.0,157.2,0.061,192336.9,Completed,Domestic
SL00889,20230311,PR05,CUS0096,CH02,1509.0,60.6,0.015,90073.7,Completed,Domestic
SL00890,20230706,PR14,CUS0062,CH02,3177.0,70.9,0.073,208806.1,Completed,Domestic
SL00891,20240615,PR02,CUS0061,CH02,3285.0,159.5,0.094,474705.5,Completed,Domestic
SL00892,20241005,PR13,CUS0043,CH04,1104.0,218.7,0.019,236857.3,Completed,Domestic
SL00893,20240919,PR16,CUS0044,CH03,6209.0,127.7,0.125,693778.1,Completed,Export
SL00894,20231029,PR16,CUS0108,CH06,2428.0,117.3,0.032,275690.7,Completed,Domestic
SL00895,20240429,PR09,CUS0012,CH01,1574.0,74.9,0.012,116477.9,Completed,Domestic
SL00896,20230530,PR14,CUS0100,CH01,293.0,74.5,0.067,0.0,Returned,Domestic
SL00897,20230825,PR03,CUS0082,CH04,2084.0,89.3,0.033,179959.9,Completed,Domestic
SL00898,20241028,PR04,CUS0117,CH05,299.0,47.0,0.015,13842.2,Pending,Domestic
SL00899,20230109,PR02,CUS0041,CH03,108.0,137.3,0.024,14472.5,Completed,Domestic 
SL00900,20230301,PR10,CUS0080,CH05,25.0,223.5,0.014,5509.3,Completed,Domestic
SL00901,20230601,PR10,CUS0042,CH05,1113.0,202.7,0.162,189057.1,Completed,Export
SL00902,20230118,PR08,CUS0114,CH01,472.0,91.0,0.024,0.0,Returned,Domestic
SL00903,20230511,PR13,CUS0053,CH02,1313.0,180.1,0.065,221100.7,Completed,Domestic
SL00904,20240228,PR07,CUS0016,CH01,573.0,92.2,0.021,51721.2,Completed,Domestic
SL00905,20231112,PR03,CUS0023,CH02,368.0,79.3,0.04,28015.1,Completed,Domestic
SL00906,20241026,PR14,CUS0096,CH01,415.0,84.8,0.041,33749.1,Completed,Domestic
SL00907,20240911,PR10,CUS0032,CH05,1874.0,231.0,0.043,414279.6,Pending,Domestic
SL00908,20230927,PR04,CUS0040,CH01,5369.0,44.2,0.076,219274.3,Completed,Domestic
SL00909,20230724,PR14,CUS0022,CH04,191.0,68.8,0.02,12878.0,Pending,Domestic
SL00910,20231019,PR13,CUS0034,CH06,2230.0,181.3,0.123,354570.2,Completed,Export
SL00911,20240304,PR14,CUS0071,CH02,460.0,89.5,0.052,39029.2,Completed,Domestic
SL00912,20230801,PR04,CUS0062,CH01,6085.0,44.9,0.098,246441.3,Completed,Domestic
SL00913,20240328,PR15,CUS0072,CH05,522.0,117.0,0.043,0.0,Cancelled,Domestic
SL00914,20231105,PR09,CUS0064,CH01,94.0,62.6,0.024,0.0,Cancelled,Domestic
SL00915,20240205,PR10,CUS0050,CH05,285.0,259.3,0.05,70205.5,Completed,Domestic
SL00916,20231121,PR03,CUS0035,CH03,2588.0,86.0,0.034,215000.7,Completed,Domestic
SL00917,20230826,PR04,CUS0030,CH03,7122.0,42.0,0.047,285065.2,Completed,Domestic
SL00918,20241127,PR10,CUS0025,CH06,458.0,241.7,0.055,0.0,Cancelled,Domestic
SL00919,20240727,PR05,CUS0051,CH06,15543.0,65.5,0.13,0.0,Cancelled,Export
SL00920,20230409,PR01,CUS0054,CH03,,116.1,0.159,0.0,CANCELLED,Export
SL00921,20241012,PR15,CUS0066,CH01,9481.0,112.8,0.122,938983.1,Completed,Export
SL00922,20231224,PR14,CUS0078,CH01,,67.5,0.045,3996.7,Completed,Domestic
SL00923,20241027,PR03,CUS0043,CH06,7361.0,104.2,0.019,752442.9,Completed,Domestic
SL00924,20240830,PR13,CUS0061,CH01,481.0,227.5,0.114,96952.8,Completed,Domestic
SL00925,20231114,PR09,CUS0061,CH05,3363.0,64.3,0.117,190940.7,Completed,Domestic
SL00926,20230116,PR04,CUS0026,CH01,537.0,39.4,0.004,21073.2,COMPLETED,Domestic
SL00927,20230802,PR03,CUS0082,CH01,7786.0,87.6,0.067,636356.0,Completed,Domestic
SL00928,20240129,PR05,CUS0066,CH04,6798.0,69.6,0.085,0.0,Cancelled,Export
SL00929,20240404,PR13,CUS0097,CH03,2771.0,237.1,0.082,603129.8,Completed,Domestic
SL00930,20230722,PR07,CUS0077,CH01,,83.2,0.115,552166.4,Completed,Export
SL00931,20230409,PR13,CUS0084,CH03,1543.0,179.5,0.134,239854.7,Completed,Export
SL00932,20240922,PR02,CUS0021,CH01,3636.0,161.0,0.104,524514.8,Pending,Domestic
SL00933,20241221,PR04,CUS0050,CH02,1149.0,50.4,0.097,0.0,Cancelled,Domestic
SL00934,20240118,PR01,CUS0040,CH01,2725.0,126.8,0.064,323416.1,Completed,Domestic
SL00935,20230503,PR11,CUS0097,CH02,2915.0,382.5,0.067,1040283.3,Pending,Domestic
SL00936,20230805,PR01,CUS0081,CH03,,108.4,0.096,986795.6,Completed,Export
SL00937,20230113,PR07,CUS0039,CH01,3315.0,84.5,0.094,0.0,Cancelled,Domestic
SL00938,20241107,PR02,CUS0117,CH05,469.0,178.9,0.001,83820.2,Completed,Domestic
SL00939,20230324,PR01,CUS0118,CH01,2519.0,115.7,0.005,289991.1,Completed,Domestic
SL00940,20240223,PR10,CUS0018,CH04,129.0,238.3,0.008,30494.8,Completed,Domestic
SL00941,20230807,PR04,CUS0107,CH01,819.0,44.0,0.029,34991.0,Completed,Domestic
SL00942,20240207,PR01,CUS0021,CH03,4968.0,135.2,0.095,607864.6,Completed,Domestic
SL00943,20240417,PR02,CUS0075,CH02,7421.0,170.2,0.101,1135485.7,Completed,Export
SL00944,20240919,PR04,CUS0028,CH03,6959.0,48.4,0.104,301786.8,Completed,Export
SL00945,20230531,PR03,CUS0083,CH01,1255.0,83.3,0.042,100150.8,Completed,Domestic
SL00946,20230108,PR04,CUS0013,CH01,19008.0,44.5,0.172,700368.8,Pending,Export
SL00947,20230407,PR04,CUS0046,CH02,5930.0,41.8,0.063,232257.9,Completed,Domestic
SL00948,20241030,PR09,CUS0022,CH01,263.0,80.2,0.038,20291.1,Completed,Domestic
SL00949,20241015,PR02,CUS0046,CH05,2096.0,182.9,0.02,375691.2,Completed,Domestic
SL00950,20240309,PR06,CUS0062,CH01,4440.0,42.9,0.057,179618.9,Completed,Domestic
SL00951,20240311,PR03,CUS0108,CH01,2987.0,94.3,0.021,275758.9,Completed,Domestic
SL00952,20240427,PR11,CUS0104,CH03,1463.0,441.5,0.019,633642.1,Completed,Domestic
SL00953,20230506,PR04,CUS0074,CH02,3358.0,42.0,0.068,0.0,Returned,Domestic
SL00954,20241107,PR08,CUS0001,CH03,2077.0,106.2,0.061,207122.2,Pending,Domestic
SL00955,20231110,PR12,CUS0004,CH02,226.0,153.1,0.002,34531.4,Completed,Domestic
SL00956,20231021,PR13,CUS0057,CH02,384.0,200.5,0.051,73065.4,Pending,Domestic
SL00957,20240114,PR06,CUS0027,CH01,712.0,43.8,0.007,30967.3,Pending,Domestic
SL00958,20230201,PR10,CUS0043,CH02,645.0,213.2,0.033,132976.0,Pending,Domestic
SL00959,20230428,PR12,CUS0082,CH03,998.0,160.8,0.015,158071.2,Completed,Domestic
SL00960,20240630,PR02,CUS0109,CH04,255.0,179.4,0.064,42819.2,Completed,Domestic
SL00961,20230227,PR16,CUS0054,CH06,10555.0,114.6,0.157,1019695.3,Completed,Export
SL00962,20240313,PR02,CUS0040,CH02,509.0,177.3,0.104,0.0,Returned,Domestic
SL00963,20230709,PR06,CUS0034,CH06,6414.0,37.2,0.128,208059.9,Completed,Export
SL00964,20231024,PR12,CUS0023,CH01,234.0,152.5,0.041,34221.9,Pending,Domestic
SL00965,20230820,PR14,CUS0030,CH01,1200.0,69.1,0.018,81427.4,Completed,Domestic
SL00966,20231005,PR05,CUS0032,CH02,1114.0,60.0,0.065,62495.4,Completed,Domestic
SL00967,20240612,PR06,CUS0110,CH05,2236.0,41.0,0.011,90667.6,Completed,Domestic
SL00968,20230828,PR09,CUS0077,CH02,4916.0,68.6,0.165,281593.4,Completed,Export
SL00969,20240216,PR05,CUS0090,CH01,919.0,72.5,0.014,65694.7,Completed,Domestic
SL00970,20231216,PR11,CUS0090,CH05,50.0,355.7,0.052,0.0,Cancelled,Domestic
SL00971,20240426,PR08,CUS0118,CH01,2358.0,118.4,0.004,278070.5,Completed,Domestic
SL00972,20241121,PR07,CUS0109,CH02,155.0,100.9,0.013,15436.2,Completed,Domestic
SL00973,20240625,PR05,CUS0038,CH02,5711.0,68.3,0.032,377579.3,Completed,Domestic
SL00974,20230608,PR01,CUS0034,CH01,13389.0,107.3,0.089,1308778.8,Completed,Export
SL00975,20230121,PR08,CUS0037,CH03,317.0,90.5,0.005,28545.1,Completed,Domestic
SL00976,20230727,PR13,CUS0079,CH02,762.0,177.7,0.17,112388.1,Completed,Export
SL00977,20240308,PR11,CUS0026,CH05,255.0,472.9,0.062,113113.0,Pending,Domestic
SL00978,20230204,PR01,CUS0036,CH04,718.0,105.4,0.008,75071.8,Completed,Domestic
SL00979,20231230,PR04,CUS0005,CH02,11752.0,41.2,,412523.4,Completed,Export
SL00980,20240309,PR01,CUS0051,CH05,2222.0,121.0,0.1,241975.8,Completed,Export
SL00981,20230922,PR16,CUS0108,CH02,4590.0,110.8,0.055,480600.5,Completed,Domestic
SL00982,20240803,PR04,CUS0080,CH02,684.0,49.4,0.046,32235.3,Completed,Domestic
SL00983,20230316,PR02,CUS0009,CH01,135.0,140.6,0.052,17994.0,Completed,Domestic
SL00984,20230222,PR11,CUS0045,CH04,243.0,393.3,0.068,89073.0,Pending,Domestic
SL00985,20240621,PR12,CUS0088,CH03,189.0,180.4,0.019,33447.8,Completed,Domestic
SL00986,20231229,PR04,CUS0039,CH02,7629.0,42.6,0.102,291845.9,Completed,Domestic
SL00987,20240516,PR12,CUS0081,CH05,3040.0,195.5,0.138,512303.8,Completed,Export
SL00988,20231120,PR03,CUS0029,CH04,14299.0,81.9,0.161,982542.9,Completed,Export
SL00989,20230710,PR03,CUS0053,CH02,671.0,89.2,,55783.2,Pending,Domestic
SL00990,20240912,PR10,CUS0095,CH02,3924.0,263.6,0.084,947479.6,Completed,Export
SL00991,20240830,PR07,CUS0025,CH03,2316.0,90.3,0.005,208089.1,Completed,Domestic
SL00992,20240521,PR01,CUS0002,CH02,1314.0,133.2,0.056,165223.4,Completed,Domestic
SL00993,20230805,PR02,CUS0054,CH05,13975.0,139.2,0.164,1626287.5,Completed,Export
SL00994,20240304,PR04,CUS0071,CH01,934.0,50.5,0.019,46270.8,Pending,Domestic 
SL00995,20231008,PR11,CUS0031,CH03,1088.0,398.3,0.13,377014.8,Completed,Export 
SL00996,20230306,PR05,CUS0063,CH01,10263.0,60.2,0.152,523922.0,Completed,Export
SL00997,20241109,PR15,CUS0083,CH05,7865.0,115.6,0.021,890100.9,Completed,Domestic
SL00998,20230407,PR10,CUS0017,CH01,1449.0,204.9,0.136,256521.7,Completed,Export
SL00999,20241128,PR01,CUS0026,CH04,108.0,136.8,0.02,14478.9,Completed,Domestic
SL01000,20231126,PR01,CUS0019,CH05,217.0,105.8,0.061,21558.1,Completed,Domestic
SL01001,20230514,PR08,CUS0060,CH01,11099.0,100.7,0.144,956724.9,Completed,Export
SL01002,20240129,PR12,CUS0061,CH02,2978.0,182.1,0.089,0.0,Cancelled,Domestic
SL01003,20241015,PR09,CUS0010,CH02,2371.0,72.8,0.076,159490.5,Completed,Domestic
SL01004,20240625,PR04,CUS0104,CH01,4012.0,48.3,0.035,186997.3,Completed,Domestic
SL01005,20240904,PR10,CUS0025,CH05,727.0,233.6,0.027,165241.9,Completed,Domestic
SL01006,20240422,PR01,CUS0005,CH03,5011.0,138.9,0.15,591623.7,Completed,Export
SL01007,20240519,PR12,CUS0076,CH02,267.0,190.2,0.031,49209.1,Completed,Domestic
SL01008,20241001,PR08,CUS0033,CH02,3844.0,118.5,0.114,403585.4,Completed,Domestic 
SL01009,20230713,PR01,CUS0046,CH06,1612.0,107.4,0.038,166549.9,Completed,Domestic
SL01010,20231225,PR13,CUS0031,CH01,3228.0,187.3,0.129,526610.4,Completed,Export
SL01011,20230614,PR13,CUS0118,CH01,1038.0,194.0,0.03,195330.8,Completed,Domestic
SL01012,20241223,PR11,CUS0105,CH05,109.0,477.1,0.021,50911.8,Completed,Domestic
SL01013,20241125,PR12,CUS0034,CH03,4200.0,181.6,,636871.2,Completed,Export
SL01014,20230127,PR10,CUS0087,CH03,1772.0,209.4,0.059,349164.4,Completed,Domestic
SL01015,20240530,PR16,CUS0012,CH01,4214.0,140.2,0.022,577805.1,Completed,Domestic 
SL01016,20241114,PR05,CUS0048,CH01,180.0,68.9,0.052,11757.1,Completed,Domestic
SL01017,20230510,PR08,CUS0026,CH01,471.0,88.5,0.067,38890.7,Completed,Domestic
SL01018,20240217,PR03,CUS0105,CH03,636.0,96.9,0.014,60765.6,Completed,Domestic
SL01019,20241108,PR14,CUS0070,CH03,3415.0,85.8,0.124,256674.1,Completed,Export
SL01020,20230123,PR12,CUS0072,CH04,,166.5,0.047,158991.8,Pending,Domestic
SL01021,20240523,PR02,CUS0002,CH01,2514.0,174.0,0.105,391505.2,Completed,Domestic
SL01022,20230828,PR03,CUS0065,CH04,539.0,85.8,0.005,46015.0,Completed,Domestic
SL01023,20241113,PR02,CUS0027,CH03,713.0,161.4,0.059,108288.6,Completed,Domestic
SL01024,20241212,PR01,CUS0030,CH02,2189.0,121.8,0.013,263154.1,Completed,Domestic
SL01025,20241125,PR04,CUS0034,CH04,18126.0,52.9,0.178,788187.4,Completed,Export
SL01026,20231215,PR04,CUS0062,CH01,3699.0,43.2,,146853.3,Pending,Domestic
SL01027,20241008,PR06,CUS0011,CH05,2527.0,38.7,0.009,96914.7,Completed,Domestic
SL01028,20240928,PR15,CUS0011,CH01,2301.0,108.1,0.06,233813.8,Pending,Domestic
SL01029,20230912,PR07,CUS0004,CH04,227.0,77.6,0.061,16540.7,Completed,Domestic
SL01030,20240918,PR04,CUS0026,CH01,769.0,46.8,0.03,34909.5,Pending,Domestic
SL01031,20230125,PR02,CUS0101,CH01,11832.0,137.3,,1453957.6,Completed,Export
SL01032,20240308,PR08,CUS0047,CH05,681.0,117.7,0.065,74943.7,Completed,Domestic
SL01033,20230623,PR04,CUS0001,CH03,3460.0,43.8,0.057,142909.8,Completed,Domestic
SL01034,20230326,PR07,CUS0037,CH03,300.0,81.8,0.014,24196.4,Completed,Domestic
SL01035,20230223,PR09,CUS0076,CH01,202.0,67.6,0.052,12945.1,Completed,Domestic
SL01036,20240522,PR11,CUS0040,CH01,2440.0,450.3,0.115,972377.8,Completed,Domestic
SL01037,20230926,PR07,CUS0089,CH04,113.0,85.3,0.016,9484.7,Completed,Domestic
SL01038,20240617,PR08,CUS0077,CH03,8566.0,113.4,0.092,882017.0,Completed,Export
SL01039,20230215,PR15,CUS0032,CH02,5991.0,92.4,0.05,525890.0,Completed,Domestic
SL01040,20230910,PR03,CUS0001,CH02,1443.0,80.9,0.049,111018.5,Completed,Domestic
SL01041,20240127,PR04,CUS0074,CH05,2828.0,51.4,0.054,137509.8,COMPLETED,Domestic
SL01042,20240822,PR10,CUS0060,CH03,3005.0,263.6,0.107,707361.4,Completed,Export
SL01043,20230912,PR10,CUS0114,CH02,274.0,200.2,0.009,54361.1,Completed,Domestic
SL01044,20240329,PR05,CUS0026,CH03,400.0,65.7,0.056,24808.3,Completed,Domestic
SL01045,20241022,PR12,CUS0032,CH02,726.0,179.2,0.041,124765.1,Completed,Domestic
SL01046,20240322,PR10,CUS0108,CH03,530.0,245.0,0.007,128941.1,Completed,Domestic
SL01047,20230626,PR13,CUS0040,CH06,2334.0,187.5,0.093,396925.9,Completed,Domestic
SL01048,20230117,PR13,CUS0086,CH02,1537.0,179.8,0.096,249822.8,Completed,Export
SL01049,20241013,PR15,CUS0016,CH05,7128.0,107.9,0.067,717580.7,Completed,Domestic
SL01050,20230115,PR03,CUS0018,CH03,440.0,84.5,0.026,36213.3,Completed,Domestic
SL01051,20241016,PR11,CUS0020,CH03,1194.0,420.6,0.064,470055.8,Completed,Domestic
SL01052,20240120,PR05,CUS0107,CH03,835.0,68.0,0.032,54963.0,Completed,Domestic
SL01053,20241122,PR13,CUS0037,CH01,218.0,210.1,0.016,45069.0,Completed,Domestic
SL01054,20240829,PR01,CUS0096,CH06,2950.0,125.7,0.023,362286.3,Completed,Domestic
SL01055,20241230,PR09,CUS0097,CH01,726.0,79.0,0.087,52364.2,Completed,Domestic
SL01056,20231002,PR05,CUS0056,CH02,18748.0,57.7,,940049.1,Completed,Export
SL01057,20240731,PR06,CUS0062,CH01,6440.0,41.4,0.07,247952.9,Completed,Domestic
SL01058,20231031,PR09,CUS0023,CH02,247.0,68.7,0.061,15933.8,Completed,Domestic
SL01059,20231218,PR09,CUS0075,CH01,7116.0,62.7,0.093,404679.1,Completed,Export
SL01060,20240330,PR02,CUS0064,CH05,678.0,164.9,0.026,108895.3,Completed,Domestic
SL01061,20241015,PR10,CUS0002,CH01,2855.0,232.3,0.112,588936.3,Completed,Domestic
SL01062,20241221,PR01,CUS0091,CH01,461.0,135.3,0.0,62373.3,Completed,Domestic
SL01063,20240801,PR04,CUS0043,CH03,6931.0,46.8,0.002,323722.1,Completed,Domestic
SL01064,20231110,PR10,CUS0034,CH01,4167.0,196.3,0.175,674835.2,Completed,Export
SL01065,20231112,PR07,CUS0113,CH01,4547.0,76.1,0.045,0.0,Cancelled,Domestic
SL01066,20240630,PR04,CUS0105,CH01,165.0,50.7,0.032,8097.8,Completed,Domestic
SL01067,20230702,PR14,CUS0107,CH04,153.0,68.0,0.05,9883.8,Completed,Domestic
SL01068,20230319,PR02,CUS0093,CH01,2979.0,141.3,0.022,411672.2,Completed,Domestic
SL01069,20231005,PR10,CUS0046,CH01,1467.0,206.8,0.057,286083.2,Completed,Domestic
SL01070,20230819,PR03,CUS0115,CH06,5692.0,89.1,0.088,462527.4,Completed,Export
SL01071,20230827,PR06,CUS0036,CH01,932.0,37.0,0.024,33656.4,Completed,Domestic
SL01072,20230627,PR01,CUS0086,CH01,8994.0,113.0,0.103,911640.8,Completed,Export
SL01073,20230129,PR04,CUS0019,CH03,,39.5,0.003,12562.7,Completed,Domestic
SL01074,20230112,PR11,CUS0104,CH01,869.0,380.6,0.031,320488.4,Pending,Domestic
SL01075,20241223,PR09,CUS0087,CH01,4790.0,74.3,0.008,353049.8,Completed,Domestic
SL01076,20231116,PR06,CUS0087,CH03,5574.0,35.6,0.037,191092.3,Pending,Domestic
SL01077,20231021,PR01,CUS0120,CH04,4320.0,114.4,0.028,480370.2,Completed,Domestic
SL01078,20240509,PR05,CUS0036,CH06,3202.0,71.4,0.01,226336.6,Completed,Domestic
SL01079,20230612,PR05,CUS0087,CH04,1858.0,59.3,0.012,108857.2,Completed,Domestic
SL01080,20241128,PR09,CUS0090,CH05,275.0,73.2,0.021,19707.3,Completed,Domestic
SL01081,20240818,PR10,CUS0090,CH01,74.0,246.0,0.03,0.0,Cancelled,Domestic
SL01082,20230304,PR02,CUS0098,CH02,2083.0,136.2,0.032,274626.1,Completed,Domestic
SL01083,20231110,PR12,CUS0120,CH03,714.0,156.3,0.058,105125.5,Completed,Domestic
SL01084,20241018,PR05,CUS0044,CH02,9875.0,66.5,0.136,567378.0,Completed,Export
SL01085,20241125,PR10,CUS0034,CH05,3398.0,237.7,0.101,0.0,Returned,Export
SL01086,20231210,PR02,CUS0086,CH05,2775.0,137.5,0.139,328525.3,Completed,Export
SL01087,20240320,PR05,CUS0090,CH01,919.0,64.0,0.048,55992.8,Completed,Domestic
SL01088,20230429,PR04,CUS0110,CH03,1785.0,41.0,0.05,69525.8,Completed,Domestic
SL01089,20241226,PR11,CUS0035,CH03,144.0,440.7,0.014,62572.3,Completed,Domestic
SL01090,20230625,PR16,CUS0035,CH03,1671.0,122.5,0.047,195076.7,Completed,Domestic
SL01091,20241124,PR07,CUS0062,CH04,2718.0,98.3,0.108,238324.0,Completed,Domestic
SL01092,20240416,PR09,CUS0057,CH01,324.0,80.1,0.009,25718.8,Completed,Domestic
SL01093,20240316,PR10,CUS0006,CH02,701.0,241.1,0.049,160729.6,Completed,Domestic
SL01094,20240109,PR08,CUS0046,CH06,,114.9,0.039,155580.2,Completed,Domestic
SL01095,20230624,PR09,CUS0028,CH01,6264.0,62.7,0.13,341694.9,Pending,Export
SL01096,20230507,PR12,CUS0112,CH04,969.0,154.9,0.036,144694.6,Completed,Domestic
SL01097,20230614,PR07,CUS0029,CH01,2730.0,76.8,0.119,0.0,Returned,Export
SL01098,20230515,PR01,CUS0089,CH01,532.0,116.7,0.03,60221.9,Completed,Domestic
SL01099,20240811,PR05,CUS0016,CH01,4658.0,67.4,0.034,303274.9,Completed,Domestic
SL01100,20231002,PR12,CUS0101,CH02,794.0,158.4,0.173,104011.5,Pending,Export
SL01101,20230209,PR06,CUS0023,CH01,824.0,36.5,0.058,28331.6,Completed,Domestic
SL01102,20241211,PR09,CUS0046,CH01,3689.0,79.7,0.021,287839.0,Completed,Domestic
SL01103,20241021,PR07,CUS0037,CH01,147.0,92.8,0.028,13259.6,Completed,Domestic
SL01104,20241115,PR08,CUS0007,CH03,231.0,119.4,0.003,27498.7,Completed,Domestic
SL01105,20241228,PR07,CUS0079,CH01,11293.0,91.1,0.139,885790.2,Completed,Export
SL01106,20230504,PR15,CUS0033,CH02,2424.0,97.1,0.067,219600.6,Completed,Domestic
SL01107,20231028,PR03,CUS0092,CH02,116.0,79.1,0.031,8891.2,Completed,Domestic
SL01108,20240722,PR09,CUS0034,CH02,4553.0,80.3,,322098.8,Completed,Export
SL01109,20240522,PR10,CUS0091,CH01,192.0,255.2,0.059,46107.5,Completed,Domestic
SL01110,20230419,PR03,CUS0065,CH02,402.0,90.2,0.019,35571.5,Completed,Domestic
SL01111,20240910,PR15,CUS0036,CH02,1601.0,118.2,0.07,175991.5,Completed,Domestic
SL01112,20230618,PR10,CUS0065,CH01,98.0,213.0,0.064,19538.1,Completed,Domestic
SL01113,20230617,PR02,CUS0019,CH03,507.0,145.9,0.001,73897.3,Completed,Domestic
SL01114,20240126,PR01,CUS0021,CH03,702.0,129.1,0.071,84193.6,Completed,Domestic
SL01115,20240306,PR14,CUS0081,CH02,5096.0,90.6,0.134,-399830.1,Completed,Export
SL01116,20240226,PR12,CUS0109,CH04,131.0,195.0,,24267.8,Completed,Domestic
SL01117,20230306,PR05,CUS0103,CH05,7016.0,62.0,0.056,410632.4,Completed,Domestic
SL01118,20241017,PR08,CUS0024,CH04,,107.9,0.113,619991.9,Completed,Export
SL01119,20230730,PR09,CUS0078,CH06,308.0,64.9,0.028,19429.5,COMPLETED,Domestic
SL01120,20230401,PR07,CUS0103,CH02,1556.0,76.3,0.061,111480.7,Completed,Domestic
SL01121,20241024,PR14,CUS0054,CH05,11979.0,87.6,0.101,943375.0,Completed,Export
SL01122,20241202,PR07,CUS0111,CH05,3069.0,94.2,0.03,280426.8,Completed,Domestic
SL01123,20241008,PR08,CUS0116,CH04,7405.0,110.1,0.122,715825.1,Completed,Export
SL01124,20240906,PR05,CUS0077,CH03,16303.0,71.0,0.154,979256.0,Pending,Export
SL01125,20240420,PR07,CUS0048,CH02,177.0,88.8,0.021,0.0,Returned,Domestic
SL01126,20240204,PR14,CUS0042,CH04,3146.0,88.4,,246680.4,Completed,Export
SL01127,20230302,PR15,CUS0120,CH06,2676.0,96.8,0.03,251265.7,Completed,Domestic
SL01128,20231104,PR02,CUS0033,CH02,3218.0,155.1,0.072,463175.8,Completed,Domestic
SL01129,20231015,PR11,CUS0054,CH01,3113.0,384.6,0.151,1016473.6,Completed,Export
SL01130,20230724,PR13,CUS0025,CH03,,196.5,0.027,0.0,Cancelled,Domestic
SL01131,20240616,PR09,CUS0117,CH01,499.0,78.3,0.028,37977.7,Completed,Domestic
SL01132,20231229,PR04,CUS0049,CH02,1252.0,39.1,0.031,47435.7,Completed,Domestic
SL01133,20230226,PR16,CUS0098,CH03,1656.0,109.4,0.027,0.0,Cancelled,Domestic
SL01134,20230613,PR07,CUS0088,CH03,1829.0,83.4,0.06,143386.3,Completed,Domestic
SL01135,20240511,PR02,CUS0046,CH02,7071.0,177.5,0.062,1177286.1,Completed,Domestic
SL01136,20230223,PR08,CUS0120,CH03,3321.0,100.1,0.049,316142.9,Completed,Domestic
SL01137,20241002,PR11,CUS0076,CH05,96.0,442.0,0.017,41710.7,Completed,Domestic
