sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,is_off_plan,commission_pct,commission_amount,contract_status
SL01520,20241117,PJ02,UT02,CUS0162,CH04,75.0,31511,2363000.0,236000.0,2127000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01521,20230219,PJ01,UT03,CUS0094,CH01,159.8,28577,4567000.0,1370000.0,3197000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01522,20241122,PJ09,UT08,CUS0123,CH04,61.3,85923,5267000.0,1580000.0,3687000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01523,20230927,PJ01,UT06,CUS0071,CH05,281.4,24167,6801000.0,2040000.0,4761000.0,30.0,Off-Plan 8-Year,True,0.014,95200.0,signed
SL01524,20230323,PJ01,UT02,CUS0124,CH01,85.3,29457,2513000.0,503000.0,2010000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01525,20231223,PJ03,UT03,CUS0025,CH03,156.4,29825,0.0,0.0,0.0,20.0,5-Year Installment,False,0.0,0.0,Cancelled
SL01526,20230720,PJ06,UT01,CUS0053,CH03,62.3,39502,2461000.0,492000.0,1969000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01527,20230809,PJ06,UT02,CUS0098,CH01,72.1,34661,2499000.0,250000.0,2249000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01528,20230825,PJ08,UT08,CUS0049,CH02,86.6,79134,6853000.0,1028000.0,0.0,15.0,Off-Plan 8-Year,True,0.036,246700.0,Under Review
SL01529,20240822,PJ01,UT07,CUS0019,CH04,320.8,26317,8442000.0,1266000.0,7176000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01530,20240202,PJ06,UT02,CUS0167,CH03,82.9,42424,3517000.0,1055000.0,2462000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01531,20230828,PJ09,UT08,CUS0162,CH01,83.2,70045,5828000.0,1457000.0,4371000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01532,20240329,PJ08,UT08,CUS0030,CH04,52.0,94989,4939000.0,494000.0,4445000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01533,20240619,PJ01,UT06,CUS0019,CH01,354.3,29793,10556000.0,3167000.0,7389000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01534,20230801,PJ04,UT04,CUS0018,CH01,193.3,30683,5931000.0,890000.0,5041000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01535,20231109,PJ06,UT01,CUS0147,CH01,48.3,39966,1930000.0,482000.0,0.0,,Off-Plan 8-Year,True,0.0,0.0,under review
SL01536,20230407,PJ01,UT04,CUS0106,CH01,235.8,27255,6427000.0,1928000.0,4499000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01537,20230522,PJ06,UT03,CUS0111,CH03,151.4,33629,5091000.0,1273000.0,3818000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01538,20240522,PJ09,UT08,CUS0043,CH02,78.2,83920,6563000.0,1969000.0,4594000.0,30.0,Off-Plan 10-Year,True,0.025,164100.0,Signed
SL01539,20230523,PJ03,UT03,CUS0051,CH04,151.1,30598,0.0,0.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Cancelled
SL01540,20240121,PJ02,UT05,CUS0139,CH04,217.7,40679,0.0,0.0,0.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Cancelled
SL01541,20240613,PJ01,UT07,CUS0139,CH01,345.2,26525,9156000.0,916000.0,8240000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01542,20230327,PJ01,UT02,CUS0073,CH02,70.5,29493,2079000.0,416000.0,1663000.0,20.0,Off-Plan 8-Year,True,0.02,41600.0,Signed
SL01543,20240226,PJ01,UT05,CUS0045,CH01,326.4,44931,14665000.0,14665000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01544,20230720,PJ05,UT04,CUS0045,CH03,220.8,30348,6701000.0,670000.0,0.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01545,20241210,PJ09,UT08,CUS0006,CH01,74.3,88151,6550000.0,982000.0,5568000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01546,20231222,PJ05,UT03,CUS0099,CH03,169.5,31657,5366000.0,5366000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01547,20240824,PJ03,UT03,CUS0069,CH01,139.0,35604,-4949000.0,1237000.0,3712000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01548,20240211,PJ10,UT08,CUS0012,CH02,56.3,88066,4958000.0,496000.0,4462000.0,10.0,5-Year Installment,False,0.032,158700.0,Signed
SL01549,20230205,PJ03,UT02,CUS0090,CH05,87.2,32125,2801000.0,420000.0,2381000.0,15.0,5-Year Installment,False,0.007,19600.0,Signed
SL01550,20240415,PJ02,UT03,CUS0012,CH01,160.6,31069,4990000.0,499000.0,4491000.0,,Off-Plan 8-Year,True,,0.0,Signed
SL01551,20241203,PJ08,UT08,CUS0088,CH03,54.5,98092,5346000.0,1336000.0,4010000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01552,20240322,PJ07,UT01,CUS0056,CH04,58.5,50462,2952000.0,738000.0,2214000.0,25.0,Off-Plan 8-Year ,True,0.0,0.0,Signed
SL01553,20240902,PJ02,UT05,CUS0148,CH03,210.5,37361,7864000.0,1966000.0,5898000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01554,20241020,PJ06,UT03,CUS0046,CH02,129.4,39720,5140000.0,5140000.0,0.0,100.0,Cash,False,0.035,179900.0,Signed
SL01555,20230629,PJ04,UT05,CUS0167,CH02,347.2,41511,14413000.0,1441000.0,12972000.0,10.0,Off-Plan 10-Year,True,0.02,288300.0,Signed
SL01556,20230616,PJ06,UT03,CUS0052,CH02,167.3,35268,5900000.0,590000.0,5310000.0,10.0,Off-Plan 8-Year,True,0.03,177000.0,Signed
SL01557,20240329,PJ08,UT08,CUS0115,CH02,87.8,92107,8087000.0,8087000.0,0.0,100.0,Cash,False,0.03,242600.0,signed
SL01558,20231107,PJ01,UT05,CUS0104,CH02,368.4,37004,13632000.0,2045000.0,11587000.0,15.0,Off-Plan 10-Year,True,0.031,422600.0,Signed
SL01559,20240918,PJ01,UT07,CUS0151,CH02,488.6,26625,13009000.0,1951000.0,11058000.0,15.0,Off-Plan 10-Year,True,0.036,468300.0,Signed
SL01560,20241031,PJ02,UT04,CUS0148,CH05,175.4,29008,5088000.0,763000.0,4325000.0,15.0,5-Year Installment,False,0.01,50900.0,Signed
SL01561,20230929,PJ01,UT04,CUS0033,CH01,240.3,28524,6854000.0,685000.0,6169000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01562,20230706,PJ01,UT05,CUS0145,CH05,328.7,35710,11738000.0,11738000.0,0.0,100.0,Cash,False,0.014,164300.0,Signed
SL01563,20240806,PJ02,UT07,CUS0071,CH04,396.6,23966,9505000.0,2376000.0,7129000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01564,20230802,PJ01,UT05,CUS0177,CH02,282.8,37209,10523000.0,2105000.0,8418000.0,20.0,Off-Plan 8-Year,True,0.04,420900.0,Signed
SL01565,20240905,PJ03,UT05,CUS0035,CH01,237.4,43895,10421000.0,10421000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01566,20231116,PJ09,UT08,CUS0046,CH01,64.0,70642,4521000.0,452000.0,4069000.0,,5-Year Installment,False,0.0,0.0,Signed
SL01567,20240512,PJ05,UT04,CUS0032,CH04,200.5,33968,6811000.0,681000.0,0.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Under Review
SL01568,20230318,PJ01,UT05,CUS0024,CH01,260.4,35410,9221000.0,2766000.0,6455000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01569,20240408,PJ03,UT03,CUS0029,CH01,168.6,37038,6245000.0,1561000.0,4684000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01570,20231203,PJ10,UT08,CUS0047,CH04,54.7,78098,4272000.0,1068000.0,3204000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01571,20240311,PJ06,UT01,CUS0118,CH02,40.2,44829,1802000.0,360000.0,1442000.0,20.0,5-Year Installment,False,0.028,50500.0,Signed
SL01572,20230512,PJ06,UT03,CUS0100,CH01,156.4,34241,5355000.0,1339000.0,0.0,,Off-Plan 10-Year,True,,0.0,Under Review
SL01573,20240705,PJ01,UT02,CUS0072,CH04,79.8,36362,2902000.0,435000.0,2467000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01574,20241005,PJ06,UT03,CUS0002,CH02,154.6,40788,6306000.0,1261000.0,5045000.0,20.0,Off-Plan 8-Year,True,,126100.0,Signed
SL01575,20230620,PJ04,UT07,CUS0014,CH01,432.8,26132,11310000.0,1696000.0,9614000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01576,20230318,PJ09,UT08,CUS0156,CH01,57.1,69373,3961000.0,594000.0,3367000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01577,20230120,PJ03,UT04,CUS0105,CH01,212.0,29092,6168000.0,1850000.0,4318000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01578,20240422,PJ01,UT02,CUS0004,CH02,80.0,34679,2774000.0,2774000.0,0.0,100.0,Cash,False,0.039,108200.0,Signed
SL01579,20240326,PJ06,UT03,CUS0169,CH01,154.4,41569,6418000.0,1925000.0,4493000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01580,20240208,PJ01,UT02,CUS0086,CH04,91.7,37052,3398000.0,3398000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01581,20230702,PJ05,UT05,CUS0071,CH01,331.1,39578,13104000.0,1310000.0,11794000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01582,20231025,PJ10,UT08,CUS0143,CH04,84.4,75173,6345000.0,952000.0,5393000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01583,20240317,PJ04,UT05,CUS0020,CH04,263.6,48985,12912000.0,12912000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01584,20231230,PJ06,UT01,CUS0126,CH01,44.4,38796,1723000.0,345000.0,1378000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01585,20241224,PJ10,UT08,CUS0122,CH02,58.3,87509,5102000.0,510000.0,4592000.0,10.0,Off-Plan 10-Year,True,0.021,107100.0,Signed
SL01586,20230418,PJ02,UT03,CUS0124,CH04,147.6,26551,3919000.0,392000.0,0.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01587,20240602,PJ01,UT02,CUS0142,CH02,96.5,36498,3522000.0,880000.0,2642000.0,25.0,5-Year Installment,False,0.027,95100.0,Signed
SL01588,20231103,PJ05,UT03,CUS0034,CH02,117.4,30425,3572000.0,3572000.0,0.0,100.0,Cash,False,0.036,128600.0,Under Review
SL01589,20231118,PJ05,UT04,CUS0116,CH01,206.7,28756,5944000.0,892000.0,5052000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01590,20240620,PJ04,UT04,CUS0108,CH05,195.3,36095,7049000.0,705000.0,6344000.0,10.0,5-Year Installment ,False,0.007,49300.0,Signed
SL01591,20240531,PJ05,UT05,CUS0126,CH03,209.6,48466,10158000.0,1016000.0,0.0,,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01592,20241226,PJ01,UT02,CUS0091,CH02,89.8,37020,3324000.0,997000.0,2327000.0,30.0,Off-Plan 8-Year,True,0.021,69800.0,Signed
SL01593,20230412,PJ08,UT08,CUS0096,CH01,68.1,80675,5494000.0,824000.0,4670000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01594,20230325,PJ06,UT02,CUS0059,CH01,96.2,34968,3364000.0,673000.0,2691000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01595,20240625,PJ06,UT03,CUS0056,CH02,126.7,40367,5114000.0,1278000.0,3836000.0,25.0,Off-Plan 10-Year,True,0.027,138100.0,Signed
SL01596,20240305,PJ03,UT03,CUS0120,CH03,169.8,35190,5975000.0,1195000.0,0.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01597,20230802,PJ02,UT05,CUS0016,CH03,207.5,31825,6604000.0,660000.0,5944000.0,10.0,Off-Plan 10-Year,True,,0.0,signed
SL01598,20230307,PJ06,UT04,CUS0156,CH02,214.7,32567,6992000.0,1748000.0,5244000.0,25.0,5-Year Installment,False,0.029,202800.0,Signed
SL01599,20230311,PJ07,UT01,CUS0138,CH01,62.5,41760,2610000.0,783000.0,1827000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01600,20241027,PJ08,UT08,CUS0032,CH01,87.7,91655,8038000.0,2010000.0,6028000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01601,20230531,PJ05,UT04,CUS0064,CH02,230.2,29362,0.0,0.0,0.0,30.0,5-Year Installment,False,0.036,0.0,Cancelled
SL01602,20230906,PJ02,UT02,CUS0053,CH01,78.7,27118,2134000.0,213000.0,1921000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01603,20230628,PJ02,UT02,CUS0001,CH01,75.0,28034,2103000.0,315000.0,1788000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01604,20230930,PJ01,UT04,CUS0180,CH01,214.2,27443,5878000.0,5878000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01605,20230227,PJ03,UT04,CUS0158,CH01,237.2,29637,7030000.0,1054000.0,5976000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01606,20240116,PJ04,UT04,CUS0075,CH03,209.3,37576,7865000.0,2360000.0,0.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01607,20230226,PJ08,UT08,CUS0180,CH02,69.1,83766,5788000.0,1736000.0,4052000.0,30.0,5-Year Installment,False,0.038,219900.0,Signed
SL01608,20240820,PJ02,UT04,CUS0086,CH04,197.4,30886,6097000.0,915000.0,5182000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01609,20230703,PJ10,UT08,CUS0082,CH01,86.6,73333,6351000.0,635000.0,5716000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01610,20240202,PJ03,UT02,CUS0178,CH04,79.5,37603,2989000.0,598000.0,2391000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01611,20241017,PJ01,UT05,CUS0154,CH05,213.1,40916,8719000.0,1744000.0,6975000.0,20.0,Off-Plan 8-Year,True,0.011,95900.0,Signed
SL01612,20240429,PJ04,UT04,CUS0150,CH01,180.3,35422,6387000.0,1277000.0,5110000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01613,20240128,PJ06,UT03,CUS0142,CH01,139.3,38534,5368000.0,1074000.0,4294000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01614,20230906,PJ06,UT04,CUS0158,CH01,235.4,32184,0.0,0.0,0.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Cancelled
SL01615,20230913,PJ04,UT04,CUS0161,CH01,170.0,31637,5378000.0,1076000.0,4302000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01616,20240513,PJ07,UT01,CUS0145,CH04,61.1,47934,2929000.0,293000.0,2636000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01617,20241228,PJ01,UT02,CUS0022,CH04,98.6,37691,3716000.0,557000.0,3159000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01618,20240507,PJ04,UT04,CUS0019,CH04,192.8,36718,7079000.0,7079000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01619,20240218,PJ06,UT01,CUS0083,CH01,59.6,44157,2632000.0,263000.0,2369000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01620,20240701,PJ05,UT04,CUS0157,CH04,231.3,36515,8446000.0,1689000.0,6757000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01621,20231211,PJ01,UT04,CUS0089,CH04,239.4,27688,0.0,0.0,0.0,15.0,5-Year Installment,False,0.0,0.0,Cancelled
SL01622,20230219,PJ03,UT05,CUS0077,CH01,230.3,37718,8686000.0,8686000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01623,20240221,PJ04,UT07,CUS0136,CH03,535.8,30354,16264000.0,3253000.0,13011000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01624,20241206,PJ02,UT04,CUS0061,CH01,220.5,28362,6254000.0,6254000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01625,20230518,PJ08,UT08,CUS0004,CH01,55.7,77193,0.0,0.0,0.0,100.0,Cash,False,0.0,0.0,Cancelled
SL01626,20240529,PJ01,UT02,CUS0045,CH01,72.2,36876,2662000.0,2662000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01627,20230607,PJ01,UT02,CUS0060,CH02,71.5,29272,2093000.0,419000.0,1674000.0,20.0,Off-Plan 8-Year,True,0.031,64900.0,Signed
SL01628,20240130,PJ08,UT08,CUS0046,CH02,81.9,97084,7951000.0,7951000.0,0.0,100.0,Cash,False,0.021,167000.0,Signed
SL01629,20230319,PJ04,UT05,CUS0092,CH01,294.3,40689,11975000.0,1796000.0,10179000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01630,20231203,PJ05,UT03,CUS0073,CH01,142.0,31961,4538000.0,1134000.0,3404000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01631,20240719,PJ02,UT07,CUS0019,CH01,358.7,23361,8380000.0,8380000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01632,20230924,PJ01,UT02,CUS0128,CH02,74.6,31815,2373000.0,356000.0,2017000.0,15.0,Off-Plan 8-Year,True,0.023,54600.0,Signed
SL01633,20240510,PJ03,UT05,CUS0060,CH04,298.7,44930,13421000.0,2684000.0,10737000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01634,20240816,PJ03,UT03,CUS0135,CH02,154.9,33980,5264000.0,1316000.0,3948000.0,25.0,Off-Plan 10-Year,True,0.028,147400.0,Signed
SL01635,20241117,PJ02,UT02,CUS0173,CH03,84.0,34071,2862000.0,286000.0,2576000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01636,20230704,PJ02,UT05,CUS0119,CH02,289.8,34356,9956000.0,1493000.0,8463000.0,15.0,Off-Plan 10-Year,True,0.038,378300.0,Signed
SL01637,20231031,PJ03,UT02,CUS0151,CH01,77.3,31559,2440000.0,2440000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01638,20230430,PJ01,UT02,CUS0093,CH01,81.5,29811,2430000.0,729000.0,1701000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01639,20241227,PJ01,UT06,CUS0061,CH03,270.8,28505,7719000.0,7719000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01640,20241117,PJ01,UT07,CUS0059,CH01,490.0,26016,12748000.0,12748000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01641,20240202,PJ06,UT03,CUS0030,CH01,125.1,41474,5188000.0,5188000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01642,20240920,PJ06,UT01,CUS0165,CH03,54.3,44511,2417000.0,363000.0,2054000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01643,20240118,PJ02,UT03,CUS0066,CH01,151.6,30059,4557000.0,684000.0,3873000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01644,20240408,PJ08,UT08,CUS0073,CH02,60.9,97449,5935000.0,594000.0,5341000.0,10.0,Off-Plan 10-Year,True,0.03,178000.0,Signed
SL01645,20230314,PJ10,UT08,CUS0140,CH04,68.6,72866,4999000.0,750000.0,4249000.0,15.0,Off-Plan 10-Year,True,,0.0,Signed
SL01646,20240719,PJ10,UT08,CUS0058,CH02,57.4,88211,5063000.0,1266000.0,3797000.0,25.0,5-Year Installment,False,0.033,167100.0,Signed
SL01647,20230411,PJ01,UT07,CUS0054,CH02,352.1,21382,7529000.0,1506000.0,6023000.0,20.0,5-Year Installment,False,0.037,278600.0,Signed
SL01648,20240907,PJ01,UT02,CUS0098,CH03,74.7,37233,2781000.0,278000.0,2503000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01649,20240807,PJ06,UT05,CUS0027,CH01,218.1,52019,11345000.0,2269000.0,9076000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01650,20240613,PJ07,UT01,CUS0056,CH01,57.1,49352,2818000.0,2818000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01651,20230130,PJ06,UT05,CUS0102,CH02,374.4,44239,16563000.0,4141000.0,12422000.0,25.0,Off-Plan 8-Year,True,0.028,463800.0,Signed
SL01652,20230822,PJ01,UT05,CUS0013,CH01,320.4,37329,11960000.0,1794000.0,10166000.0,,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01653,20230725,PJ02,UT05,CUS0108,CH01,294.2,33380,9820000.0,1964000.0,0.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01654,20231004,PJ02,UT02,CUS0065,CH02,90.2,27814,2509000.0,502000.0,0.0,20.0,5-Year Installment,False,0.032,80300.0,Under Review
SL01655,20230313,PJ03,UT03,CUS0095,CH01,164.6,29522,4859000.0,972000.0,3887000.0,20.0,5-Year Installment,False,0.0,0.0,signed
SL01656,20241124,PJ05,UT04,CUS0107,CH02,224.3,35603,7986000.0,1597000.0,6389000.0,20.0,Off-Plan 8-Year ,True,0.031,247600.0,Signed
SL01657,20240214,PJ07,UT01,CUS0119,CH02,53.4,48321,2580000.0,645000.0,1935000.0,25.0,5-Year Installment,False,0.025,64500.0,Signed
SL01658,20230824,PJ02,UT02,CUS0026,CH02,71.2,27143,1933000.0,193000.0,1740000.0,10.0,Off-Plan 10-Year,True,0.029,56100.0,Signed
SL01659,20231029,PJ01,UT04,CUS0099,CH01,183.3,28771,5274000.0,1582000.0,3692000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01660,20231201,PJ01,UT04,CUS0021,CH01,232.7,27804,6470000.0,647000.0,5823000.0,10.0,Off-Plan 10-Year,True,,0.0,Signed
SL01661,20240322,PJ01,UT05,CUS0031,CH02,222.5,42873,9539000.0,1908000.0,7631000.0,20.0,Off-Plan 8-Year,True,0.021,200300.0,Signed
SL01662,20240114,PJ01,UT03,CUS0057,CH04,156.1,35418,5529000.0,1106000.0,4423000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01663,20241112,PJ10,UT08,CUS0010,CH01,80.4,93662,7530000.0,753000.0,6777000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01664,20231230,PJ03,UT02,CUS0011,CH02,84.4,33087,2793000.0,559000.0,2234000.0,20.0,Off-Plan 8-Year,True,0.02,55900.0,Signed
SL01665,20241227,PJ07,UT01,CUS0135,CH04,56.6,51419,2910000.0,728000.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01666,20240927,PJ09,UT08,CUS0136,CH03,65.2,81590,5320000.0,798000.0,4522000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01667,20230613,PJ04,UT05,CUS0131,CH02,377.2,39417,14868000.0,2974000.0,11894000.0,,Off-Plan 8-Year,True,0.039,579900.0,Signed
SL01668,20241120,PJ01,UT06,CUS0037,CH02,354.7,29893,10603000.0,10603000.0,0.0,100.0,Cash,False,0.033,349900.0,Signed
SL01669,20230403,PJ06,UT04,CUS0147,CH02,203.7,31080,6331000.0,633000.0,5698000.0,10.0,Off-Plan 8-Year,True,0.033,208900.0,Signed
SL01670,20240901,PJ09,UT08,CUS0176,CH02,50.1,83663,0.0,0.0,0.0,25.0,Off-Plan 8-Year,True,0.039,0.0,Cancelled
SL01671,20231018,PJ03,UT02,CUS0103,CH01,75.2,30822,2318000.0,580000.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,under review
SL01672,20241016,PJ06,UT05,CUS0154,CH03,213.9,50782,10862000.0,3259000.0,0.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01673,20241009,PJ08,UT08,CUS0020,CH03,63.9,93015,5944000.0,1486000.0,4458000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,signed
SL01674,20240824,PJ06,UT05,CUS0084,CH01,294.9,51543,15200000.0,3800000.0,11400000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01675,20240812,PJ10,UT08,CUS0158,CH04,77.1,90161,6951000.0,1390000.0,5561000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01676,20230823,PJ06,UT01,CUS0119,CH02,48.0,38659,1856000.0,186000.0,1670000.0,,Off-Plan 10-Year,True,0.034,63100.0,Signed
SL01677,20230308,PJ01,UT03,CUS0098,CH03,163.9,28605,4688000.0,1406000.0,3282000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01678,20231102,PJ01,UT07,CUS0127,CH04,539.3,22895,12347000.0,12347000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01679,20230517,PJ02,UT02,CUS0099,CH01,94.5,26769,2530000.0,632000.0,1898000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01680,20240602,PJ01,UT02,CUS0066,CH01,82.0,36842,3021000.0,906000.0,2115000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01681,20230923,PJ07,UT01,CUS0180,CH01,52.3,40575,2122000.0,530000.0,1592000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01682,20241217,PJ10,UT08,CUS0087,CH03,64.8,90642,5874000.0,1762000.0,4112000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01683,20240421,PJ06,UT01,CUS0140,CH01,50.1,44929,2251000.0,563000.0,1688000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01684,20240904,PJ06,UT02,CUS0041,CH03,79.6,41138,3275000.0,491000.0,2784000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01685,20230415,PJ03,UT04,CUS0155,CH01,233.9,29296,6852000.0,6852000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01686,20241004,PJ02,UT04,CUS0147,CH04,245.5,28667,7038000.0,1760000.0,5278000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01687,20241115,PJ07,UT01,CUS0055,CH01,48.9,49467,2419000.0,242000.0,2177000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01688,20231224,PJ04,UT04,CUS0040,CH02,180.3,31347,5652000.0,5652000.0,0.0,100.0,Cash,False,0.03,169600.0,Signed
SL01689,20240326,PJ03,UT04,CUS0069,CH03,198.4,34717,6888000.0,1033000.0,5855000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01690,20240726,PJ10,UT08,CUS0031,CH02,56.9,86360,4914000.0,1474000.0,3440000.0,30.0,5-Year Installment,False,0.038,186700.0,Signed
SL01691,20230518,PJ06,UT04,CUS0119,CH02,199.9,31159,6229000.0,1869000.0,4360000.0,30.0,Off-Plan 8-Year,True,0.028,174400.0,Signed
SL01692,20240103,PJ06,UT03,CUS0104,CH04,119.9,41542,4981000.0,1245000.0,3736000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
